genus,species,num_loc,lat_min,lon_min,lat_max,lon_max
Encarsia,vanharteni,1,16.3471243,47.8915271,16.3471243,47.8915271
Encarsia,variegata,9,8.0018709,-157.9752029,27.7567667,-66.1109317
Encarsia,verticina,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,verticinella,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,viggianii,1,26.5450001,117.842778,26.5450001,117.842778
Encarsia,whittieri,2,-31.8759834,144.4588889,-21.9182855,147.2869493
Encarsia,woolleyi,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,xilitla,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Encarsia,yumka,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Eretmocerus,adustiscutum,2,10.9094334,52.9471344,32.9407496,78.3665347
Eretmocerus,aegypticus,1,26.2540493,29.2675469,26.2540493,29.2675469
Eretmocerus,aleurolobi,1,36.5748441,139.2394179,36.5748441,139.2394179
Eretmocerus,aleurothrixus,4,-23.3165934,-58.1693444,-8.4127482,-38.3087922
Eretmocerus,aleuroviggianus,1,32.9407496,52.9471344,32.9407496,52.9471344
Eretmocerus,aleyrodesii,1,-31.8759834,147.2869493,-31.8759834,147.2869493
Eretmocerus,aleyrodiphagus,2,2.893108,-73.7845142,14.4750607,-14.4529611
Eretmocerus,ampliatus,1,-6.8699696,-75.0458514,-6.8699696,-75.0458514
Eretmocerus,antennator,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Eretmocerus,australis,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Eretmocerus,bisetae,1,27.1303344,80.859666,27.1303344,80.859666
Eretmocerus,breviclavus,2,14.5203896,52.9471344,32.9407496,75.7223521
Eretmocerus,cadabae,3,10.2116702,29.2675469,32.9407496,52.9471344
Eretmocerus,californicus,13,-28.8166235,-118.7559973,52.0977181,85.2451666
Eretmocerus,clauseni,2,-28.8166235,-88.9140682,13.8000382,24.991639
Eretmocerus,clavator,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Eretmocerus,cocois,3,-21.1309331,-61.5650443,16.2490067,55.5265771
Eretmocerus,comperei,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Eretmocerus,corni,15,-34.9964962,-157.9752029,54.7023545,117.842778
Eretmocerus,debachi,8,30.8760272,-118.7559973,46.603354,52.9471344
Eretmocerus,delhiensis,5,25.6440845,71.247499,30.3308401,85.906508
Eretmocerus,desantisi,5,-34.9964962,-64.9672816,16.2490067,55.5265771
Eretmocerus,dialeurolongae,1,10.9094334,78.3665347,10.9094334,78.3665347
Eretmocerus,diversiciliatus,6,9.6000359,7.9999721,38.9597594,52.9471344
Eretmocerus,dozieri,1,27.7567667,-81.4639834,27.7567667,-81.4639834
Eretmocerus,emiratus,7,10.2116702,-118.7559973,36.7014631,53.9994829
Eretmocerus,eremicus,11,19.4325301,-118.7559973,50.6407351,53.9994829
Eretmocerus,evansi,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Eretmocerus,exilis,1,31.8160381,-99.5120985,31.8160381,-99.5120985
Eretmocerus,flavus,2,10.9094334,52.9471344,32.9407496,78.3665347
Eretmocerus,furuhashii,3,23.9739374,-118.7559973,36.7014631,139.2394179
Eretmocerus,gracilis,3,-6.8699696,-75.0458514,16.2490067,-61.5650443
Eretmocerus,gunturiensis,3,15.9240905,80.1863809,26.5450001,117.842778
Eretmocerus,haldemani,10,-6.8699696,-118.7559973,49.4871968,80.859666
Eretmocerus,hayati,5,22.3511148,-118.7559973,36.7014631,78.6677428
Eretmocerus,hederae,1,32.9407496,52.9471344,32.9407496,52.9471344
Eretmocerus,hoelmeri,1,36.7014631,-118.7559973,36.7014631,-118.7559973
Eretmocerus,hydrabadensis,1,15.9240905,80.1863809,15.9240905,80.1863809
Eretmocerus,illinoisensis,1,40.0796319,-89.4339808,40.0796319,-89.4339808
Eretmocerus,indicus,2,19.531932,76.0554568,27.1303344,80.859666
Eretmocerus,jimenezi,2,13.8000382,-99.1332101,19.4325301,-88.9140682
Eretmocerus,joeballi,2,19.4325301,-118.7559973,36.7014631,-99.1332101
Eretmocerus,lativentris,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Eretmocerus,leucaenae,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Eretmocerus,longicornis,1,42.6384261,12.674297,42.6384261,12.674297
Eretmocerus,longipes,3,21.2160437,-157.9752029,33.0000001,119.9999999
Eretmocerus,longiscapus,4,20.5431241,52.9471344,32.9407496,117.842778
Eretmocerus,longiterebrus,2,19.4325301,-118.7559973,36.7014631,-99.1332101
Eretmocerus,melanoscutus,5,14.8971921,-118.7559973,36.7014631,120.9820179
Eretmocerus,montanus,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Eretmocerus,mundus,48,-21.9182855,-118.7559973,54.7023545,166.9333009
Eretmocerus,nairobii,2,1.4419683,35.0015196,30.8760272,38.4313975
Eretmocerus,naranjae,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Eretmocerus,nativus,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Eretmocerus,neobemisiae,2,32.9407496,44.0287382,41.6809707,52.9471344
Eretmocerus,neomaskelliae,1,32.9407496,52.9471344,32.9407496,52.9471344
Eretmocerus,nikolskajae,2,32.9407496,52.9471344,39.3763807,59.3924609
Eretmocerus,orchamoplati,3,-36.5986095,144.4588889,-21.9182855,147.2869493
Eretmocerus,orientalis,4,23.1357694,112.009538,27.9995878,117.842778
Eretmocerus,ostovani,1,32.9407496,52.9471344,32.9407496,52.9471344
Eretmocerus,pallidus,2,18.2017809,-72.3570971,19.1399952,-66.5841245
Eretmocerus,parasiphonini,1,26.2540493,29.2675469,26.2540493,29.2675469
Eretmocerus,paulistus,10,-34.9964962,-118.7559973,40.0028028,80.859666
Eretmocerus,perseae,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Eretmocerus,persiangulfus,1,32.9407496,52.9471344,32.9407496,52.9471344
Eretmocerus,picketti,2,34.395342,-118.7559973,36.7014631,-111.7632754
Eretmocerus,portoricensis,5,-6.8699696,-99.1332101,27.7567667,-66.5841245
Eretmocerus,queenslandensis,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Eretmocerus,rajasthanicus,3,10.9094334,73.7684549,26.8105777,117.842778
Eretmocerus,rosei,1,27.7567667,-81.4639834,27.7567667,-81.4639834
Eretmocerus,roseni,4,26.2540493,-15.7464438,42.6384261,35.0015196
Eretmocerus,rui,2,22.2793278,-81.4639834,27.7567667,114.1628131
Eretmocerus,sculpturatus,1,25.6440845,85.906508,25.6440845,85.906508
Eretmocerus,serius,32,-28.8166235,-157.9752029,36.5748441,144.75755103
Eretmocerus,silvestrii,1,26.5450001,117.842778,26.5450001,117.842778
Eretmocerus,siphonini,2,26.2540493,12.674297,42.6384261,29.2675469
Eretmocerus,staufferi,3,31.8160381,-118.7559973,36.7014631,-99.5120985
Eretmocerus,tejanus,3,14.6113732,-99.5120985,31.8160381,-60.9620776
Eretmocerus,trialeurodis,2,10.9094334,52.9471344,32.9407496,78.3665347
Eretmocerus,warrae,5,-36.5986095,121.0187246,-21.9182855,147.2869493
Eretmocerus,zippanguiphagus,2,59.6749712,14.5208584,63.2467777,25.9209164
Eriaphytis,chackoi,1,14.5203896,75.7223521,14.5203896,75.7223521
Eriaphytis,orientalis,5,10.3529588,73.7684549,27.1303344,117.842778
Eutrichosomella,aereiscapus,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Eutrichosomella,albiclava,1,-24.7761085,134.755,-24.7761085,134.755
Eutrichosomella,albifemora,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Eutrichosomella,blattophaga,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Eutrichosomella,indica,1,14.5203896,75.7223521,14.5203896,75.7223521
Eutrichosomella,insularis,1,-18.6243748,-144.6434897,-18.6243748,-144.6434897
Eutrichosomella,keralaensis,1,10.3529588,76.5119752,10.3529588,76.5119752
Eutrichosomella,multifasciata,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Eutrichosomella,veenakumariae,2,10.2188344,78.6677428,22.3511148,92.5771329
Eutrichosomella,voltairei,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Hirtaphelinus,smetanai,1,28.1082107,84.0917515,28.1082107,84.0917515
Idiococcobius,encarsoides,1,22.9964948,87.6855882,22.9964948,87.6855882
Indaphytis,veenakumariae,1,14.5203896,75.7223521,14.5203896,75.7223521
Lounsburyia,affinis,1,-6.5247122,35.7878438,-6.5247122,35.7878438
Lounsburyia,trifasciata,6,-34.9964962,-118.7559973,36.7014631,49.083416
Marietta,albocephala,1,36.7014631,-118.7559973,36.7014631,-118.7559973
Marietta,asaphia,1,-28.8166235,24.991639,-28.8166235,24.991639
Marietta,busckii,5,-13.2687203,-72.3570971,47.2037987,38.4313975
Marietta,caridei,4,-34.9964962,-80.8328747,23.0131338,-49.0232347
Marietta,carnesi,27,-21.9182855,-157.9752029,45.0819456,165.4880773
Marietta,connecta,3,-28.8166235,17.0194784,-19.3022329,34.9144977
Marietta,dozieri,1,19.1399952,-72.3570971,19.1399952,-72.3570971
Marietta,ghesquieri,1,38.6281733,70.8156541,38.6281733,70.8156541
Marietta,graminicola,7,-21.9549805,-157.9752029,39.5162234,-38.3087922
Marietta,hispida,1,-28.8166235,24.991639,-28.8166235,24.991639
Marietta,intermedia,1,-28.8166235,24.991639,-28.8166235,24.991639
Marietta,karakalensis,1,39.3763807,59.3924609,39.3763807,59.3924609
Marietta,leopardina,36,-28.8166235,-118.7559973,38.9597594,139.2394179
Marietta,marchali,4,-28.8166235,-14.4529611,14.4750607,46.4416422
Marietta,mexicana,10,19.4325301,-118.7559973,54.0,139.2394179
Marietta,montana,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Marietta,nebulosa,1,-28.8166235,24.991639,-28.8166235,24.991639
Marietta,picta,29,-6.8699696,-107.991707,61.0666922,134.726645
Marietta,pulchella,22,-22.2752761,-157.9752029,55.0,-42.4194149
Marietta,taeniola,1,-28.8166235,24.991639,-28.8166235,24.991639
Marietta,timberlakei,3,-10.3333332,-157.9752029,39.5162234,-53.1999999
Marlattiella,maculata,1,27.1303344,80.859666,27.1303344,80.859666
Marlattiella,prima,8,26.5450001,-76.9382068,45.0819456,139.2394179
Mashimaro,hawksi,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Mashimaro,lasallei,1,-25.2303004,121.0187246,-25.2303004,121.0187246
Metanthemus,aureus,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Mexidalgus,toumeyellus,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Mexidalgus,veracruzanus,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Neophytis,dealbatus,1,36.7014631,-118.7559973,36.7014631,-118.7559973
Neophytis,melanostictus,3,19.4325301,-118.7559973,36.7014631,-79.0392918
Neophytis,munroi,1,41.7370229,-99.5873815,41.7370229,-99.5873815
Neophytis,myartsevae,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Oenrobia,kinabaluensis,1,5.595237,117.0051734,5.595237,117.0051734
Paraphytis,acutaspidis,1,-22.2752761,-42.4194149,-22.2752761,-42.4194149
Paraphytis,angustus,2,23.9739374,104.999927,35.000074,120.9820179
Paraphytis,anomalus,2,-22.2752761,-44.1588653,-18.5264843,-42.4194149
Paraphytis,argenticorpus,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Paraphytis,australiensis,2,-31.8759834,144.4588889,-21.9182855,147.2869493
Paraphytis,benassyi,1,-9.7354343,162.8288542,-9.7354343,162.8288542
Paraphytis,breviclavatus,1,26.5450001,117.842778,26.5450001,117.842778
Paraphytis,capillatus,3,-31.8759834,121.0187246,-21.9182855,147.2869493
Paraphytis,ciliatus,1,-19.85161,133.2303375,-19.85161,133.2303375
Paraphytis,cochereaui,1,-21.3019904,165.4880773,-21.3019904,165.4880773
Paraphytis,costalimai,5,-34.9964962,-64.9672816,-18.5264843,-42.4194149
Paraphytis,densiciliatus,1,26.5450001,117.842778,26.5450001,117.842778
Paraphytis,fabresi,1,-21.3019904,165.4880773,-21.3019904,165.4880773
Paraphytis,haywardi,2,-34.9964962,-64.9672816,-32.8755547,-56.0201524
Paraphytis,hyalinipennis,1,-21.3019904,165.4880773,-21.3019904,165.4880773
Paraphytis,maculatipennis,1,19.1399952,-72.3570971,19.1399952,-72.3570971
Paraphytis,maculatus,3,2.3923759,78.3665347,15.9240905,112.8471939
Paraphytis,mandalayensis,1,17.1750495,95.9999652,17.1750495,95.9999652
Paraphytis,nigripes,1,-31.8759834,147.2869493,-31.8759834,147.2869493
Paraphytis,noumeaensis,1,-21.3019904,165.4880773,-21.3019904,165.4880773
Paraphytis,obscurus,1,-34.1826052,-58.2512640157,-34.1826052,-58.2512640157
Paraphytis,peculiaris,2,25.6440845,77.2219388,28.6517178,85.906508
Paraphytis,perplexus,1,-22.2752761,-42.4194149,-22.2752761,-42.4194149
Paraphytis,transversus,2,10.3529588,76.5119752,26.5450001,117.842778
Paraphytis,vittatus,1,35.000074,104.999927,35.000074,104.999927
Paraphytis,wallumbillae,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Proaphelinoides,anomalus,2,14.5203896,75.7223521,24.0,109.0
Proaphelinoides,assamensis,1,26.4073841,93.2551303,26.4073841,93.2551303
Proaphelinoides,australis,2,-24.7761085,93.2551303,26.4073841,134.755
Proaphelinoides,bendovi,1,35.000074,104.999927,35.000074,104.999927
Proaphelinoides,chidambaramensis,1,10.9094334,78.3665347,10.9094334,78.3665347
Proaphelinoides,elongatiformis,7,7.878,44.0287382,41.6809707,144.75755103
Prococcobius,polaszeki,1,14.5203896,75.7223521,14.5203896,75.7223521
Prophyscus,desantisi,2,-34.9964962,-64.9672816,-10.3333332,-53.1999999
Prophyscus,latiscapus,1,-25.2303004,121.0187246,-25.2303004,121.0187246
Protaphelinus,nikolskajae,11,30.3308401,-4.0031039,67.6783253,118.9999999
Pteroptrix,abnormis,1,-22.5037497,17.0194784,-22.5037497,17.0194784
Pteroptrix,addenda,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Pteroptrix,aegyptica,1,26.2540493,29.2675469,26.2540493,29.2675469
Pteroptrix,aethiopica,3,-28.8166235,17.0194784,55.9257332,158.7054275
Pteroptrix,albifemur,8,-21.9182855,-157.9752029,40.6965903,144.4588889
Pteroptrix,albocincta,2,22.2793278,114.1628131,26.5450001,117.842778
Pteroptrix,aprica,1,-28.8166235,24.991639,-28.8166235,24.991639
Pteroptrix,arabica,2,25.6242618,29.2675469,26.2540493,42.3528328
Pteroptrix,aspidiotiphagoidea,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Pteroptrix,aster,1,27.1303344,80.859666,27.1303344,80.859666
Pteroptrix,bicolor,29,-34.9964962,-120.7372569,64.6863136,139.2394179
Pteroptrix,biguttata,1,-31.8759834,147.2869493,-31.8759834,147.2869493
Pteroptrix,bisetae,2,19.2000001,102.6366383,32.41875,109.5999999
Pteroptrix,bouceki,1,42.6384261,12.674297,42.6384261,12.674297
Pteroptrix,calva,2,23.1357694,113.1982688,26.5450001,117.842778
Pteroptrix,cavana,1,-28.8166235,24.991639,-28.8166235,24.991639
Pteroptrix,chinensis,12,21.2160437,-157.9752029,64.6863136,139.2394179
Pteroptrix,coloba,1,-28.8166235,24.991639,-28.8166235,24.991639
Pteroptrix,conifuniculata,2,23.1357694,113.1982688,26.5450001,117.842778
Pteroptrix,deserta,1,-22.5037497,17.0194784,-22.5037497,17.0194784
Pteroptrix,dimidiata,19,-34.9964962,-100.4458824,52.7954791,143.448533
Pteroptrix,dubia,1,-24.7761085,134.755,-24.7761085,134.755
Pteroptrix,fidalgoi,1,-34.9964962,-64.9672816,-34.9964962,-64.9672816
Pteroptrix,flagellata,1,26.5450001,117.842778,26.5450001,117.842778
Pteroptrix,gonzalezi,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Pteroptrix,heracliti,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Pteroptrix,howardi,2,18.2017809,-72.3570971,19.1399952,-66.5841245
Pteroptrix,incola,1,-28.8166235,24.991639,-28.8166235,24.991639
Pteroptrix,japonica,4,23.1357694,113.1982688,37.5540282,139.2394179
Pteroptrix,kamatai,1,36.5748441,139.2394179,36.5748441,139.2394179
Pteroptrix,koebelei,2,22.2793278,78.6677428,22.3511148,114.1628131
Pteroptrix,lauri,13,23.1357694,-8.0932407,64.6863136,117.842778
Pteroptrix,leptocera,1,26.5450001,117.842778,26.5450001,117.842778
Pteroptrix,longiclava,17,29.0000001,-0.540240236617,59.9393657,134.726645
Pteroptrix,longiclavata,1,27.1303344,80.859666,27.1303344,80.859666
Pteroptrix,longicornis,1,26.5450001,117.842778,26.5450001,117.842778
Pteroptrix,luzonica,1,12.7503486,122.7312101,12.7503486,122.7312101
Pteroptrix,machiaveli,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Pteroptrix,macropedicellata,3,40.3936294,15.4749544,49.8167003,47.7872508
Pteroptrix,maritima,5,40.7696272,12.674297,49.4871968,134.726645
Pteroptrix,matpada,1,20.5431241,84.6897321,20.5431241,84.6897321
Pteroptrix,maura,1,31.1728192,-7.3366042,31.1728192,-7.3366042
Pteroptrix,mexicana,1,19.4325301,-99.1332101,19.4325301,-99.1332101
Pteroptrix,nigra,1,-21.9182855,144.4588889,-21.9182855,144.4588889
Pteroptrix,nudicella,1,26.5450001,117.842778,26.5450001,117.842778
Pteroptrix,opaca,6,41.6809707,12.674297,49.8167003,44.0287382
Pteroptrix,ordinis,1,-28.8166235,24.991639,-28.8166235,24.991639
Pteroptrix,orientalis,5,19.0974031,-70.3028025,42.6384261,139.2394179
Pteroptrix,parvipennis,5,-18.1239695,6.9648718,23.1357694,179.0122737
Pteroptrix,patriciae,1,-28.8166235,24.991639,-28.8166235,24.991639
Pteroptrix,perata,1,-22.5037497,17.0194784,-22.5037497,17.0194784
Pteroptrix,perkinsi,1,21.2160437,-157.9752029,21.2160437,-157.9752029
Pteroptrix,plana,3,26.5450001,44.0287382,41.6809707,139.2394179
Pteroptrix,processa,2,26.5450001,117.842778,33.0000001,119.9999999
Pteroptrix,prolata,1,-28.8166235,24.991639,-28.8166235,24.991639
Pteroptrix,rolaspidis,1,-28.8166235,24.991639,-28.8166235,24.991639
Pteroptrix,rupina,1,-28.8166235,24.991639,-28.8166235,24.991639
Pteroptrix,serrata,1,-28.8166235,24.991639,-28.8166235,24.991639
Pteroptrix,silvestrii,1,-24.7761085,134.755,-24.7761085,134.755
Pteroptrix,sinica,1,26.5450001,117.842778,26.5450001,117.842778
Pteroptrix,smithi,9,12.7503486,-118.7559973,42.6384261,122.7312101
Pteroptrix,sparsiciliata,1,26.5450001,117.842778,26.5450001,117.842778
Pteroptrix,stenoptera,1,26.5450001,117.842778,26.5450001,117.842778
Pteroptrix,sunae,1,33.0000001,119.9999999,33.0000001,119.9999999
Pteroptrix,tertia,1,30.3308401,71.247499,30.3308401,71.247499
Pteroptrix,unica,2,-28.8166235,17.0194784,-22.5037497,24.991639
Pteroptrix,variicolor,1,26.5450001,117.842778,26.5450001,117.842778
Pteroptrix,vasta,1,-22.5037497,17.0194784,-22.5037497,17.0194784
Pteroptrix,wanhsiensis,4,35.000074,-118.7559973,49.7219665,143.448533
Pteroptrix,xanthothoracalis,1,26.5450001,117.842778,26.5450001,117.842778
Pteroptrix,zoza,1,27.1303344,80.859666,27.1303344,80.859666
Punkaphytis,erwini,1,-1.3397667,-79.3666964,-1.3397667,-79.3666964
Punkaphytis,hayati,1,-1.3397667,-79.3666964,-1.3397667,-79.3666964
Saengella,gloria,1,4.4137155,114.5653908,4.4137155,114.5653908
Samariola,camerounensis,2,1.5333554,13.1535811,4.6125522,32.2166578
Timberlakiella,applanatonervus,2,12.7503486,100.83273,14.8971921,122.7312101
Umairia,laiba,1,14.5203896,75.7223521,14.5203896,75.7223521
Umairia,zeera,1,25.5379432,91.2999102,25.5379432,91.2999102
Verekia,bruchocida,1,14.4750607,-14.4529611,14.4750607,-14.4529611
Wallaceaphytis,kikiae,1,5.595237,117.0051734,5.595237,117.0051734
Zubairia,mirifica,1,14.5203896,75.7223521,14.5203896,75.7223521
