family,genus,species,num_orders,num_fam,num_spp
Aphelinidae,Encarsia,bolangera,0,0,0
Aphelinidae,Encarsia,borkusiensis,0,0,0
Aphelinidae,Encarsia,boswelli,1,2,4
Aphelinidae,Encarsia,bothrocera,1,1,11
Aphelinidae,Encarsia,brachyura,0,0,0
Aphelinidae,Encarsia,brahmsi,0,0,0
Aphelinidae,Encarsia,brasiliensis,2,3,36
Aphelinidae,Encarsia,brevicalcar,0,0,0
Aphelinidae,Encarsia,brevivalvula,0,0,0
Aphelinidae,Encarsia,brevivena,1,1,2
Aphelinidae,Encarsia,brimblecombei,1,1,13
Aphelinidae,Encarsia,brittanica,0,0,0
Aphelinidae,Encarsia,brunnea,1,1,1
Aphelinidae,Encarsia,bunyae,1,1,1
Aphelinidae,Encarsia,caelata,0,0,0
Aphelinidae,Encarsia,caelibaris,0,0,0
Aphelinidae,Encarsia,californica,1,1,7
Aphelinidae,Encarsia,capensis,0,0,0
Aphelinidae,Encarsia,cappa,0,0,0
Aphelinidae,Encarsia,cassida,0,0,0
Aphelinidae,Encarsia,catemaco,1,1,1
Aphelinidae,Encarsia,catherineae,1,1,1
Aphelinidae,Encarsia,caudata,0,0,0
Aphelinidae,Encarsia,cerataphivora,1,1,1
Aphelinidae,Encarsia,chaetogastra,1,1,1
Aphelinidae,Encarsia,chaoi,0,0,0
Aphelinidae,Encarsia,chauliodoa,0,0,0
Aphelinidae,Encarsia,chichenitza,0,0,0
Aphelinidae,Encarsia,cibcensis,1,1,8
Aphelinidae,Encarsia,ciliata,1,1,1
Aphelinidae,Encarsia,circumsculpturata,1,1,1
Aphelinidae,Encarsia,citrella,2,3,13
Aphelinidae,Encarsia,citri,1,1,3
Aphelinidae,Encarsia,citricola,1,1,1
Aphelinidae,Encarsia,citrina,2,8,161
Aphelinidae,Encarsia,citrofila,1,1,1
Aphelinidae,Encarsia,clara,1,1,1
Aphelinidae,Encarsia,clariscutellum,1,1,2
Aphelinidae,Encarsia,clavata,0,0,0
Aphelinidae,Encarsia,clavulata,0,0,0
Aphelinidae,Encarsia,clypealis,1,2,8
Aphelinidae,Encarsia,coimbatorensis,0,0,0
Aphelinidae,Encarsia,colima,1,1,1
Aphelinidae,Encarsia,collecta,1,1,1
Aphelinidae,Encarsia,confusa,1,1,1
Aphelinidae,Encarsia,coquilletti,1,1,5
Aphelinidae,Encarsia,coryli,1,1,1
Aphelinidae,Encarsia,costaricensis,1,1,2
Aphelinidae,Encarsia,craspedia,0,0,0
Aphelinidae,Encarsia,cubensis,2,2,7
Aphelinidae,Encarsia,curtifuniculata,0,0,0
Aphelinidae,Encarsia,cybele,0,0,0
Aphelinidae,Encarsia,dalbulae,1,1,1
Aphelinidae,Encarsia,davidi,1,1,9
Aphelinidae,Encarsia,desantisi,1,1,2
Aphelinidae,Encarsia,despecta,1,1,1
Aphelinidae,Encarsia,dewa,0,0,0
Aphelinidae,Encarsia,dialeurodis,1,1,2
Aphelinidae,Encarsia,dialeuroporae,1,1,1
Aphelinidae,Encarsia,diaspidicola,1,1,6
Aphelinidae,Encarsia,dichroa,1,1,3
Aphelinidae,Encarsia,dimai,1,1,2
Aphelinidae,Encarsia,dispersa,2,3,9
Aphelinidae,Encarsia,divergens,1,1,5
Aphelinidae,Encarsia,dmitrii,1,1,1
Aphelinidae,Encarsia,dominicana,1,1,3
Aphelinidae,Encarsia,duorunga,0,0,0
Aphelinidae,Encarsia,echinocera,1,1,1
Aphelinidae,Encarsia,ectophaga,1,1,6
Aphelinidae,Encarsia,elcielica,1,1,1
Aphelinidae,Encarsia,elegans,1,1,10
Aphelinidae,Encarsia,elegantula,0,0,0
Aphelinidae,Encarsia,elenae,0,0,0
Aphelinidae,Encarsia,ellisvillensis,1,1,1
Aphelinidae,Encarsia,escama,1,1,1
Aphelinidae,Encarsia,estrellae,1,1,2
Aphelinidae,Encarsia,eugeniae,0,0,0
Aphelinidae,Encarsia,exornata,0,0,0
Aphelinidae,Encarsia,explorata,1,1,1
Aphelinidae,Encarsia,exserta,0,0,0
Aphelinidae,Encarsia,farinaria,0,0,0
Aphelinidae,Encarsia,farmani,0,0,0
Aphelinidae,Encarsia,fasciata,1,1,18
Aphelinidae,Encarsia,fasciola,0,0,0
Aphelinidae,Encarsia,filicornis,0,0,0
Aphelinidae,Encarsia,flava,1,1,2
Aphelinidae,Encarsia,flavescens,0,0,0
Aphelinidae,Encarsia,flaviceps,1,1,1
Aphelinidae,Encarsia,flavoscutellum,1,1,3
Aphelinidae,Encarsia,flexa,1,1,1
Aphelinidae,Encarsia,floralis,1,1,1
Aphelinidae,Encarsia,florena,1,1,1
Aphelinidae,Encarsia,formosa,3,3,28
Aphelinidae,Encarsia,fujianensis,1,1,1
Aphelinidae,Encarsia,funiculata,1,1,1
Aphelinidae,Encarsia,fursovi,0,0,0
Aphelinidae,Encarsia,fusca,1,1,2
Aphelinidae,Encarsia,fuzhouensis,0,0,0
Aphelinidae,Encarsia,galilea,1,1,3
Aphelinidae,Encarsia,gallardoi,0,0,0
Aphelinidae,Encarsia,gallicola,0,0,0
Aphelinidae,Encarsia,gaonae,1,1,1
Aphelinidae,Encarsia,gautieri,1,1,2
Aphelinidae,Encarsia,gerlingi,1,1,1
Aphelinidae,Encarsia,gigas,1,2,12
Aphelinidae,Encarsia,gracilens,0,0,0
Aphelinidae,Encarsia,grotei,0,0,0
Aphelinidae,Encarsia,guadeloupae,1,1,10
Aphelinidae,Encarsia,guajavae,1,1,2
Aphelinidae,Encarsia,guamuchil,1,1,1
Aphelinidae,Encarsia,guangxingana,1,1,1
Aphelinidae,Encarsia,guerrierii,1,1,1
Aphelinidae,Encarsia,gunturensis,0,0,0
Aphelinidae,Encarsia,haitiensis,1,1,5
Aphelinidae,Encarsia,hamata,1,1,3
Aphelinidae,Encarsia,hamoni,1,1,5
Aphelinidae,Encarsia,hamulata,0,0,0
Aphelinidae,Encarsia,hansoni,0,0,0
Aphelinidae,Encarsia,hapalia,1,1,1
Aphelinidae,Encarsia,harrisoni,1,1,1
Aphelinidae,Encarsia,heratyi,1,1,1
Aphelinidae,Encarsia,hitam,0,0,0
Aphelinidae,Encarsia,horatii,1,1,1
Aphelinidae,Encarsia,hragila,0,0,0
Aphelinidae,Encarsia,inaron,2,7,38
Aphelinidae,Encarsia,indica,0,0,0
Aphelinidae,Encarsia,indigoferae,1,1,1
Aphelinidae,Encarsia,inida,0,0,0
Aphelinidae,Encarsia,inquirenda,1,1,13
Aphelinidae,Encarsia,inserens,1,1,1
Aphelinidae,Encarsia,insignis,1,1,1
Aphelinidae,Encarsia,insolita,0,0,0
Aphelinidae,Encarsia,insulana,1,1,1
Aphelinidae,Encarsia,intermedia,1,2,10
Aphelinidae,Encarsia,interstrica,1,1,1
Aphelinidae,Encarsia,iris,1,1,1
Aphelinidae,Encarsia,isaaci,1,1,2
Aphelinidae,Encarsia,ishii,1,1,2
Aphelinidae,Encarsia,ixorae,1,1,1
Aphelinidae,Encarsia,japonica,1,1,3
Aphelinidae,Encarsia,jowaiana,0,0,0
Aphelinidae,Encarsia,juanae,1,1,3
Aphelinidae,Encarsia,justicia,0,0,0
Aphelinidae,Encarsia,kalamundae,0,0,0
Aphelinidae,Encarsia,kasparyani,1,1,2
Aphelinidae,Encarsia,kemneri,0,0,0
Aphelinidae,Encarsia,khadijae,0,0,0
Aphelinidae,Encarsia,koebelei,1,1,1
Aphelinidae,Encarsia,lacuma,1,1,2
Aphelinidae,Encarsia,lahorensis,2,2,11
Aphelinidae,Encarsia,lambei,1,1,1
Aphelinidae,Encarsia,lanceolata,2,2,8
Aphelinidae,Encarsia,lasallei,0,0,0
Aphelinidae,Encarsia,latipennis,1,1,3
Aphelinidae,Encarsia,lehri,1,1,1
Aphelinidae,Encarsia,leptosa,0,0,0
Aphelinidae,Encarsia,leucaenae,1,1,1
Aphelinidae,Encarsia,leucaspidis,1,1,12
Aphelinidae,Encarsia,leucippi,0,0,0
Aphelinidae,Encarsia,levadicola,1,1,3
Aphelinidae,Encarsia,levo,1,1,1
Aphelinidae,Encarsia,liliyingae,0,0,0
Aphelinidae,Encarsia,lineolata,1,1,1
Aphelinidae,Encarsia,lipaleyrodis,1,1,1
Aphelinidae,Encarsia,llera,1,1,1
Aphelinidae,Encarsia,llerica,1,1,1
Aphelinidae,Encarsia,longicauda,1,1,2
Aphelinidae,Encarsia,longicornis,1,3,9
Aphelinidae,Encarsia,longifasciata,1,1,11
Aphelinidae,Encarsia,longisetae,0,0,0
Aphelinidae,Encarsia,longisetosa,0,0,0
Aphelinidae,Encarsia,longispina,0,0,0
Aphelinidae,Encarsia,longivalvula,1,1,4
Aphelinidae,Encarsia,lopezi,0,0,0
Aphelinidae,Encarsia,lougae,0,0,0
Aphelinidae,Encarsia,lounsburyi,1,1,49
Aphelinidae,Encarsia,luoae,1,1,2
Aphelinidae,Encarsia,lutea,3,4,62
Aphelinidae,Encarsia,luteola,2,2,20
Aphelinidae,Encarsia,lycopersici,1,1,1
Aphelinidae,Encarsia,macoensis,1,1,1
Aphelinidae,Encarsia,macroptera,1,1,1
Aphelinidae,Encarsia,macula,1,1,3
Aphelinidae,Encarsia,maculata,1,1,1
Aphelinidae,Encarsia,maculiformis,1,1,1
Aphelinidae,Encarsia,madera,1,1,1
Aphelinidae,Encarsia,magnalata,1,1,1
Aphelinidae,Encarsia,magniclava,1,1,2
Aphelinidae,Encarsia,magnivena,1,1,2
Aphelinidae,Encarsia,mahoniae,1,1,2
Aphelinidae,Encarsia,margaritiventris,1,1,3
Aphelinidae,Encarsia,marginata,0,0,0
Aphelinidae,Encarsia,maria,1,2,2
Aphelinidae,Encarsia,marinikia,1,1,1
Aphelinidae,Encarsia,maritima,1,1,1
Aphelinidae,Encarsia,marxi,0,0,0
Aphelinidae,Encarsia,maura,0,0,0
Aphelinidae,Encarsia,meghalayana,0,0,0
Aphelinidae,Encarsia,melanostoma,2,2,7
Aphelinidae,Encarsia,merceti,1,1,3
Aphelinidae,Encarsia,meritoria,3,3,21
Aphelinidae,Encarsia,mescheryakovi,1,1,1
Aphelinidae,Encarsia,metallicus,0,0,0
Aphelinidae,Encarsia,mexicana,1,1,2
Aphelinidae,Encarsia,mexicella,1,1,1
Aphelinidae,Encarsia,microtricha,0,0,0
Aphelinidae,Encarsia,mineoi,1,1,5
Aphelinidae,Encarsia,minuta,0,0,0
Aphelinidae,Encarsia,moctezumana,1,1,1
Aphelinidae,Encarsia,moffsi,1,1,1
Aphelinidae,Encarsia,mohyuddini,1,1,1
Aphelinidae,Encarsia,mollicellae,1,1,1
Aphelinidae,Encarsia,morela,1,1,1
Aphelinidae,Encarsia,muliyali,1,1,1
Aphelinidae,Encarsia,multiciliata,0,0,0
Aphelinidae,Encarsia,nanjingensis,0,0,0
Aphelinidae,Encarsia,narayanani,1,2,2
Aphelinidae,Encarsia,narroi,1,1,1
Aphelinidae,Encarsia,nayarita,1,1,1
Aphelinidae,Encarsia,neocala,1,1,1
Aphelinidae,Encarsia,neocitricola,1,1,1
Aphelinidae,Encarsia,neoporteri,1,1,5
Aphelinidae,Encarsia,nepalensis,0,0,0
Aphelinidae,Encarsia,nigricephala,1,1,15
Aphelinidae,Encarsia,nigrifemur,1,1,1
Aphelinidae,Encarsia,nigriventris,2,2,8
Aphelinidae,Encarsia,niigatae,1,1,1
Aphelinidae,Encarsia,nipponica,1,1,1
Aphelinidae,Encarsia,nitella,1,1,2
Aphelinidae,Encarsia,noahi,1,1,8
Aphelinidae,Encarsia,noordami,1,1,2
Aphelinidae,Encarsia,norani,0,0,0
Aphelinidae,Encarsia,normarki,1,1,1
Aphelinidae,Encarsia,notha,0,0,0
Aphelinidae,Encarsia,noyesana,0,0,0
Aphelinidae,Encarsia,noyesi,1,2,9
Aphelinidae,Encarsia,nupta,1,1,1
Aphelinidae,Encarsia,oakeyensis,1,1,4
Aphelinidae,Encarsia,oaxaca,0,0,0
Aphelinidae,Encarsia,obliqua,1,1,1
Aphelinidae,Encarsia,obtusiclava,1,1,1
Aphelinidae,Encarsia,occultans,0,0,0
Aphelinidae,Encarsia,olgae,1,1,1
Aphelinidae,Encarsia,olivina,1,1,5
Aphelinidae,Encarsia,opulenta,2,2,4
Aphelinidae,Encarsia,orangae,1,1,1
Aphelinidae,Encarsia,ossira,0,0,0
Aphelinidae,Encarsia,papaceki,1,1,2
Aphelinidae,Encarsia,paracitrella,1,1,3
Aphelinidae,Encarsia,paradiaspidicola,0,0,0
Aphelinidae,Encarsia,parvella,1,1,1
Aphelinidae,Encarsia,paucisetosa,1,1,3
Aphelinidae,Encarsia,pauliani,0,0,0
Aphelinidae,Encarsia,pedana,1,1,1
Aphelinidae,Encarsia,peltata,1,1,3
Aphelinidae,Encarsia,perconfusa,1,1,1
Aphelinidae,Encarsia,perflava,0,0,0
Aphelinidae,Encarsia,pergandiella,2,3,42
Aphelinidae,Encarsia,perniciosi,2,2,16
Aphelinidae,Encarsia,perplexa,1,1,8
Aphelinidae,Encarsia,perpulchella,1,1,1
Aphelinidae,Encarsia,persequens,1,1,1
Aphelinidae,Encarsia,perseus,0,0,0
Aphelinidae,Encarsia,perstrenua,1,1,1
Aphelinidae,Encarsia,peruviana,1,1,3
Aphelinidae,Encarsia,phaea,0,0,0
Aphelinidae,Encarsia,picithorax,0,0,0
Aphelinidae,Encarsia,picta,0,0,0
Aphelinidae,Encarsia,pilosa,1,1,1
Aphelinidae,Encarsia,pinella,1,1,1
Aphelinidae,Encarsia,pineti,1,1,1
Aphelinidae,Encarsia,pithecura,1,1,1
Aphelinidae,Encarsia,pitilla,1,1,1
Aphelinidae,Encarsia,plana,1,1,2
Aphelinidae,Encarsia,planchoniae,1,2,2
Aphelinidae,Encarsia,plaumanni,0,0,0
Aphelinidae,Encarsia,polaszeki,1,1,1
Aphelinidae,Encarsia,porteri,2,7,31
Aphelinidae,Encarsia,portoricensis,1,2,8
Aphelinidae,Encarsia,praecipua,0,0,0
Aphelinidae,Encarsia,praegrandis,0,0,0
Aphelinidae,Encarsia,primitiva,0,0,0
Aphelinidae,Encarsia,prinslooi,0,0,0
Aphelinidae,Encarsia,prolata,1,1,1
Aphelinidae,Encarsia,protransvena,1,2,22
Aphelinidae,Encarsia,pseudoaonidiae,1,1,3
Aphelinidae,Encarsia,pseudocitrella,1,1,4
Aphelinidae,Encarsia,pseudococci,1,1,1
Aphelinidae,Encarsia,pulliclava,1,2,5
Aphelinidae,Encarsia,punicae,1,1,1
Aphelinidae,Encarsia,pura,0,0,0
Aphelinidae,Encarsia,quaintancei,1,1,8
Aphelinidae,Encarsia,quercicola,1,1,3
Aphelinidae,Encarsia,ramsesi,1,1,1
Aphelinidae,Encarsia,reeda,0,0,0
Aphelinidae,Encarsia,rentzi,0,0,0
Aphelinidae,Encarsia,reticulata,1,1,1
Aphelinidae,Encarsia,ruizi,1,1,1
Aphelinidae,Encarsia,sankarani,1,1,1
Aphelinidae,Encarsia,santaelenae,0,0,0
Aphelinidae,Encarsia,scapeata,1,1,1
Aphelinidae,Encarsia,schmidti,1,1,1
Aphelinidae,Encarsia,scylla,1,1,1
Aphelinidae,Encarsia,seminigriclava,0,0,0
Aphelinidae,Encarsia,septentrionalis,1,1,4
Aphelinidae,Encarsia,setata,0,0,0
Aphelinidae,Encarsia,shutovae,0,0,0
Aphelinidae,Encarsia,sikkimiana,0,0,0
Aphelinidae,Encarsia,silvestrii,1,1,4
Aphelinidae,Encarsia,silvifilia,0,0,0
Aphelinidae,Encarsia,singularis,1,1,2
Aphelinidae,Encarsia,sinica,1,1,1
Aphelinidae,Encarsia,siphonini,1,1,1
Aphelinidae,Encarsia,smithi,2,3,11
Aphelinidae,Encarsia,socratis,0,0,0
Aphelinidae,Encarsia,sophia,2,5,42
Aphelinidae,Encarsia,spinosa,1,1,1
Aphelinidae,Encarsia,stirlingia,0,0,0
Aphelinidae,Encarsia,strenua,1,1,14
Aphelinidae,Encarsia,subelongata,1,1,4
Aphelinidae,Encarsia,subhyalina,1,1,2
Aphelinidae,Encarsia,submetallica,0,0,0
Aphelinidae,Encarsia,sueloderi,1,1,1
Aphelinidae,Encarsia,superba,1,1,1
Aphelinidae,Encarsia,swifti,0,0,0
Aphelinidae,Encarsia,synaptocera,1,1,12
Aphelinidae,Encarsia,tabacivora,2,2,8
Aphelinidae,Encarsia,tachii,0,0,0
Aphelinidae,Encarsia,taciti,0,0,0
Aphelinidae,Encarsia,taiwanensis,1,1,1
Aphelinidae,Encarsia,tamaulipeca,1,1,2
Aphelinidae,Encarsia,tampicana,1,1,1
Aphelinidae,Encarsia,tapachula,1,1,1
Aphelinidae,Encarsia,tarsalis,1,1,1
Aphelinidae,Encarsia,telemachusi,1,1,1
Aphelinidae,Encarsia,tennysoni,0,0,0
Aphelinidae,Encarsia,terebrator,0,0,0
Aphelinidae,Encarsia,terebrella,1,1,1
Aphelinidae,Encarsia,tetraleurodis,1,1,1
Aphelinidae,Encarsia,thoracaphis,1,1,2
Aphelinidae,Encarsia,thoreauini,1,1,2
Aphelinidae,Encarsia,tinctoriae,1,1,2
Aphelinidae,Encarsia,titillata,1,1,2
Aphelinidae,Encarsia,totiaurea,0,0,0
Aphelinidae,Encarsia,toticilia,0,0,0
Aphelinidae,Encarsia,townsendi,1,1,1
Aphelinidae,Encarsia,tremblayi,1,1,1
Aphelinidae,Encarsia,trialeurodis,1,1,1
Aphelinidae,Encarsia,tricolor,2,3,24
Aphelinidae,Encarsia,trilineata,1,1,2
Aphelinidae,Encarsia,tristis,1,2,4
Aphelinidae,Encarsia,trivittata,1,1,1
Aphelinidae,Encarsia,trjapitzini,1,1,1
Aphelinidae,Encarsia,tuxpan,1,1,1
Aphelinidae,Encarsia,tuxtla,1,1,1
Aphelinidae,Encarsia,udaipuriensis,2,4,5
Aphelinidae,Encarsia,uncinata,1,1,1
Aphelinidae,Encarsia,unfasciata,0,0,0
Aphelinidae,Encarsia,unicitrella,0,0,0
Aphelinidae,Encarsia,unisetae,1,1,2
Aphelinidae,Encarsia,ustulata,1,1,2
Aphelinidae,Encarsia,vandrieschei,1,1,1
Aphelinidae,Encarsia,vanharteni,0,0,0
Aphelinidae,Encarsia,variegata,1,3,21
Aphelinidae,Encarsia,verticina,0,0,0
Aphelinidae,Encarsia,verticinella,0,0,0
Aphelinidae,Encarsia,viggianii,0,0,0
Aphelinidae,Encarsia,whittieri,1,1,2
Aphelinidae,Encarsia,woolleyi,1,1,1
Aphelinidae,Encarsia,xilitla,0,0,0
Aphelinidae,Encarsia,yumka,0,0,0
Aphelinidae,Eretmocerus,adustiscutum,1,1,3
Aphelinidae,Eretmocerus,aegypticus,1,1,1
Aphelinidae,Eretmocerus,aleurolobi,1,1,1
Aphelinidae,Eretmocerus,aleurothrixus,1,1,1
Aphelinidae,Eretmocerus,aleuroviggianus,1,1,1
Aphelinidae,Eretmocerus,aleyrodesii,1,1,1
Aphelinidae,Eretmocerus,aleyrodiphagus,1,1,1
Aphelinidae,Eretmocerus,ampliatus,1,1,1
Aphelinidae,Eretmocerus,antennator,1,1,2
Aphelinidae,Eretmocerus,australis,0,0,0
Aphelinidae,Eretmocerus,bisetae,1,1,1
Aphelinidae,Eretmocerus,breviclavus,1,1,2
Aphelinidae,Eretmocerus,cadabae,1,1,2
Aphelinidae,Eretmocerus,californicus,1,1,7
Aphelinidae,Eretmocerus,clauseni,0,0,0
Aphelinidae,Eretmocerus,clavator,0,0,0
Aphelinidae,Eretmocerus,cocois,1,1,1
Aphelinidae,Eretmocerus,comperei,1,1,3
Aphelinidae,Eretmocerus,corni,2,3,16
Aphelinidae,Eretmocerus,debachi,1,1,1
Aphelinidae,Eretmocerus,delhiensis,1,1,3
Aphelinidae,Eretmocerus,desantisi,1,1,2
Aphelinidae,Eretmocerus,dialeurolongae,1,1,1
Aphelinidae,Eretmocerus,diversiciliatus,1,1,6
Aphelinidae,Eretmocerus,dozieri,1,1,1
Aphelinidae,Eretmocerus,emiratus,1,1,3
Aphelinidae,Eretmocerus,eremicus,2,2,6
Aphelinidae,Eretmocerus,evansi,1,1,2
Aphelinidae,Eretmocerus,exilis,1,1,1
Aphelinidae,Eretmocerus,flavus,1,1,1
Aphelinidae,Eretmocerus,furuhashii,1,1,3
Aphelinidae,Eretmocerus,gracilis,1,1,3
Aphelinidae,Eretmocerus,gunturiensis,1,1,2
Aphelinidae,Eretmocerus,haldemani,2,2,12
Aphelinidae,Eretmocerus,hayati,1,1,3
Aphelinidae,Eretmocerus,hederae,1,1,1
Aphelinidae,Eretmocerus,hoelmeri,1,1,1
Aphelinidae,Eretmocerus,hydrabadensis,0,0,0
Aphelinidae,Eretmocerus,illinoisensis,0,0,0
Aphelinidae,Eretmocerus,indicus,1,1,2
Aphelinidae,Eretmocerus,jimenezi,1,1,3
Aphelinidae,Eretmocerus,joeballi,1,1,3
Aphelinidae,Eretmocerus,lativentris,0,0,0
Aphelinidae,Eretmocerus,leucaenae,1,1,1
Aphelinidae,Eretmocerus,longicornis,1,1,2
Aphelinidae,Eretmocerus,longipes,1,1,2
Aphelinidae,Eretmocerus,longiscapus,1,1,4
Aphelinidae,Eretmocerus,longiterebrus,1,1,2
Aphelinidae,Eretmocerus,melanoscutus,1,1,2
Aphelinidae,Eretmocerus,montanus,1,1,2
Aphelinidae,Eretmocerus,mundus,1,1,18
Aphelinidae,Eretmocerus,nairobii,1,1,2
Aphelinidae,Eretmocerus,naranjae,1,1,1
Aphelinidae,Eretmocerus,nativus,0,0,0
Aphelinidae,Eretmocerus,neobemisiae,1,1,3
Aphelinidae,Eretmocerus,neomaskelliae,0,0,0
Aphelinidae,Eretmocerus,nikolskajae,1,1,2
Aphelinidae,Eretmocerus,orchamoplati,1,1,2
Aphelinidae,Eretmocerus,orientalis,1,1,3
Aphelinidae,Eretmocerus,ostovani,0,0,0
Aphelinidae,Eretmocerus,pallidus,1,1,2
Aphelinidae,Eretmocerus,parasiphonini,1,1,1
Aphelinidae,Eretmocerus,paulistus,1,1,4
Aphelinidae,Eretmocerus,perseae,1,1,1
Aphelinidae,Eretmocerus,persiangulfus,1,1,1
Aphelinidae,Eretmocerus,picketti,1,1,1
Aphelinidae,Eretmocerus,portoricensis,1,1,3
Aphelinidae,Eretmocerus,queenslandensis,1,1,1
Aphelinidae,Eretmocerus,rajasthanicus,1,1,1
Aphelinidae,Eretmocerus,rosei,1,1,1
Aphelinidae,Eretmocerus,roseni,1,1,5
Aphelinidae,Eretmocerus,rui,1,1,2
Aphelinidae,Eretmocerus,sculpturatus,0,0,0
Aphelinidae,Eretmocerus,serius,1,1,6
Aphelinidae,Eretmocerus,silvestrii,0,0,0
Aphelinidae,Eretmocerus,siphonini,1,1,2
Aphelinidae,Eretmocerus,staufferi,1,1,4
Aphelinidae,Eretmocerus,tejanus,1,1,3
Aphelinidae,Eretmocerus,trialeurodis,1,1,1
Aphelinidae,Eretmocerus,warrae,1,1,1
Aphelinidae,Eretmocerus,zippanguiphagus,1,1,2
Aphelinidae,Paraphytis,acutaspidis,1,1,1
Aphelinidae,Paraphytis,angustus,1,1,1
Aphelinidae,Paraphytis,anomalus,1,1,1
Aphelinidae,Paraphytis,argenticorpus,0,0,0
Aphelinidae,Paraphytis,australiensis,1,1,3
Aphelinidae,Paraphytis,benassyi,1,1,1
Aphelinidae,Paraphytis,breviclavatus,0,0,0
Aphelinidae,Paraphytis,capillatus,1,1,5
Aphelinidae,Paraphytis,ciliatus,1,1,1
Aphelinidae,Paraphytis,cochereaui,1,1,3
Aphelinidae,Paraphytis,costalimai,1,1,4
Aphelinidae,Paraphytis,densiciliatus,0,0,0
Aphelinidae,Paraphytis,fabresi,0,0,0
Aphelinidae,Paraphytis,haywardi,1,1,1
Aphelinidae,Paraphytis,hyalinipennis,1,1,1
Aphelinidae,Paraphytis,maculatipennis,1,2,3
Aphelinidae,Paraphytis,maculatus,0,0,0
Aphelinidae,Paraphytis,mandalayensis,1,1,1
Aphelinidae,Paraphytis,nigripes,0,0,0
Aphelinidae,Paraphytis,noumeaensis,1,1,1
Aphelinidae,Paraphytis,obscurus,1,1,2
Aphelinidae,Paraphytis,peculiaris,1,1,2
Aphelinidae,Paraphytis,perplexus,1,1,1
Aphelinidae,Paraphytis,transversus,0,0,0
Aphelinidae,Paraphytis,vittatus,1,1,2
Aphelinidae,Paraphytis,wallumbillae,0,0,0
Aphelinidae,Pteroptrix,abnormis,0,0,0
Aphelinidae,Pteroptrix,addenda,0,0,0
Aphelinidae,Pteroptrix,aegyptica,1,1,1
Aphelinidae,Pteroptrix,aethiopica,1,1,2
Aphelinidae,Pteroptrix,albifemur,1,1,2
Aphelinidae,Pteroptrix,albocincta,1,1,1
Aphelinidae,Pteroptrix,aprica,0,0,0
Aphelinidae,Pteroptrix,arabica,1,1,1
Aphelinidae,Pteroptrix,aspidiotiphagoidea,0,0,0
Aphelinidae,Pteroptrix,aster,0,0,0
Aphelinidae,Pteroptrix,bicolor,1,1,35
Aphelinidae,Pteroptrix,biguttata,0,0,0
Aphelinidae,Pteroptrix,bisetae,1,1,1
Aphelinidae,Pteroptrix,bouceki,0,0,0
Aphelinidae,Pteroptrix,calva,1,1,3
Aphelinidae,Pteroptrix,cavana,0,0,0
Aphelinidae,Pteroptrix,chinensis,1,2,27
Aphelinidae,Pteroptrix,coloba,0,0,0
Aphelinidae,Pteroptrix,conifuniculata,1,1,1
Aphelinidae,Pteroptrix,deserta,0,0,0
Aphelinidae,Pteroptrix,dimidiata,1,4,23
Aphelinidae,Pteroptrix,dubia,1,1,1
Aphelinidae,Pteroptrix,fidalgoi,0,0,0
Aphelinidae,Pteroptrix,flagellata,0,0,0
Aphelinidae,Pteroptrix,gonzalezi,0,0,0
Aphelinidae,Pteroptrix,heracliti,0,0,0
Aphelinidae,Pteroptrix,howardi,1,1,2
Aphelinidae,Pteroptrix,incola,0,0,0
Aphelinidae,Pteroptrix,japonica,1,1,1
Aphelinidae,Pteroptrix,kamatai,1,1,1
Aphelinidae,Pteroptrix,koebelei,1,1,3
Aphelinidae,Pteroptrix,lauri,1,1,24
Aphelinidae,Pteroptrix,leptocera,0,0,0
Aphelinidae,Pteroptrix,longiclava,1,1,16
Aphelinidae,Pteroptrix,longiclavata,1,1,1
Aphelinidae,Pteroptrix,longicornis,0,0,0
Aphelinidae,Pteroptrix,luzonica,1,1,1
Aphelinidae,Pteroptrix,machiaveli,0,0,0
Aphelinidae,Pteroptrix,macropedicellata,1,1,1
Aphelinidae,Pteroptrix,maritima,1,2,16
Aphelinidae,Pteroptrix,matpada,0,0,0
Aphelinidae,Pteroptrix,maura,1,1,1
Aphelinidae,Pteroptrix,mexicana,0,0,0
Aphelinidae,Pteroptrix,nigra,0,0,0
Aphelinidae,Pteroptrix,nudicella,0,0,0
Aphelinidae,Pteroptrix,opaca,1,2,7
Aphelinidae,Pteroptrix,ordinis,0,0,0
Aphelinidae,Pteroptrix,orientalis,1,1,3
Aphelinidae,Pteroptrix,parvipennis,1,1,5
Aphelinidae,Pteroptrix,patriciae,0,0,0
Aphelinidae,Pteroptrix,perata,1,1,1
Aphelinidae,Pteroptrix,perkinsi,1,1,2
Aphelinidae,Pteroptrix,plana,1,1,1
Aphelinidae,Pteroptrix,processa,1,1,1
Aphelinidae,Pteroptrix,prolata,1,1,1
Aphelinidae,Pteroptrix,rolaspidis,1,1,2
Aphelinidae,Pteroptrix,rupina,0,0,0
Aphelinidae,Pteroptrix,serrata,1,1,2
Aphelinidae,Pteroptrix,silvestrii,1,1,1
Aphelinidae,Pteroptrix,sinica,0,0,0
Aphelinidae,Pteroptrix,smithi,1,1,5
Aphelinidae,Pteroptrix,sparsiciliata,0,0,0
Aphelinidae,Pteroptrix,stenoptera,0,0,0
Aphelinidae,Pteroptrix,sunae,1,1,1
