family,genus,species,ref
Pteromalidae,Pteromalus,achillei,1
Pteromalidae,Pteromalus,acicularis,1
Pteromalidae,Pteromalus,actinopterae,3
Pteromalidae,Pteromalus,acuminatus,1
Pteromalidae,Pteromalus,acutiventris,11
Pteromalidae,Pteromalus,aeneus,1
Pteromalidae,Pteromalus,aequus,1
Pteromalidae,Pteromalus,aerosus,1
Pteromalidae,Pteromalus,aeson,2
Pteromalidae,Pteromalus,agilis,1
Pteromalidae,Pteromalus,albescens,1
Pteromalidae,Pteromalus,albidovenosus,4
Pteromalidae,Pteromalus,albipennis,38
Pteromalidae,Pteromalus,albitarsis,1
Pteromalidae,Pteromalus,almeriensis,1
Pteromalidae,Pteromalus,alternans,1
Pteromalidae,Pteromalus,alternipes,3
Pteromalidae,Pteromalus,alticola,3
Pteromalidae,Pteromalus,altus,7
Pteromalidae,Pteromalus,amabilis,2
Pteromalidae,Pteromalus,amage,4
Pteromalidae,Pteromalus,ambiguus,1
Pteromalidae,Pteromalus,americus,1
Pteromalidae,Pteromalus,amerinae,2
Pteromalidae,Pteromalus,ametrus,1
Pteromalidae,Pteromalus,amyntor,1
Pteromalidae,Pteromalus,anaxis,1
Pteromalidae,Pteromalus,angustus,1
Pteromalidae,Pteromalus,annae,1
Pteromalidae,Pteromalus,anomalipennis,2
Pteromalidae,Pteromalus,antheraecola,1
Pteromalidae,Pteromalus,anthonomi,2
Pteromalidae,Pteromalus,apantelesi,1
Pteromalidae,Pteromalus,apantelophagus,2
Pteromalidae,Pteromalus,apicalis,4
Pteromalidae,Pteromalus,apionis,4
Pteromalidae,Pteromalus,apum,15
Pteromalidae,Pteromalus,arborivagus,1
Pteromalidae,Pteromalus,archia,1
Pteromalidae,Pteromalus,arenarius,3
Pteromalidae,Pteromalus,arnicae,1
Pteromalidae,Pteromalus,astragali,1
Pteromalidae,Pteromalus,atamia,1
Pteromalidae,Pteromalus,atomos,2
Pteromalidae,Pteromalus,atomus,1
Pteromalidae,Pteromalus,atra,2
Pteromalidae,Pteromalus,atramentarius,1
Pteromalidae,Pteromalus,aulacis,1
Pteromalidae,Pteromalus,aurantiacus,3
Pteromalidae,Pteromalus,auratus,1
Pteromalidae,Pteromalus,aureolus,4
Pteromalidae,Pteromalus,aurifacies,1
Pteromalidae,Pteromalus,aurinitens,2
Pteromalidae,Pteromalus,australiensis,2
Pteromalidae,Pteromalus,barycerus,1
Pteromalidae,Pteromalus,baton,4
Pteromalidae,Pteromalus,bedeguaris,6
Pteromalidae,Pteromalus,bekiliensis,1
Pteromalidae,Pteromalus,berylli,9
Pteromalidae,Pteromalus,bienna,3
Pteromalidae,Pteromalus,bifoveolatus,20
Pteromalidae,Pteromalus,blandus,1
Pteromalidae,Pteromalus,borrowi,1
Pteromalidae,Pteromalus,bottnicus,1
Pteromalidae,Pteromalus,brachygaster,2
Pteromalidae,Pteromalus,breviscapus,1
Pteromalidae,Pteromalus,briani,1
Pteromalidae,Pteromalus,brittanicus,3
Pteromalidae,Pteromalus,brunnicans,2
Pteromalidae,Pteromalus,bryce,1
Pteromalidae,Pteromalus,calenus,1
Pteromalidae,Pteromalus,canadensis,3
Pteromalidae,Pteromalus,canariensis,2
Pteromalidae,Pteromalus,cardui,5
Pteromalidae,Pteromalus,carinatus,1
Pteromalidae,Pteromalus,cassotis,7
Pteromalidae,Pteromalus,caudiger,2
Pteromalidae,Pteromalus,cerealellae,5
Pteromalidae,Pteromalus,cerinopus,1
Pteromalidae,Pteromalus,chacoensis,1
Pteromalidae,Pteromalus,chalcophanes,1
Pteromalidae,Pteromalus,chalybaeus,1
Pteromalidae,Pteromalus,chlorogaster,5
Pteromalidae,Pteromalus,chlorospilus,12
Pteromalidae,Pteromalus,chrysis,1
Pteromalidae,Pteromalus,chrysos,27
Pteromalidae,Pteromalus,ciliatus,1
Pteromalidae,Pteromalus,cioni,5
Pteromalidae,Pteromalus,cionobius,7
Pteromalidae,Pteromalus,clavicornis,1
Pteromalidae,Pteromalus,clavipes,1
Pteromalidae,Pteromalus,cleophanes,1
Pteromalidae,Pteromalus,coeruleiventris,4
Pteromalidae,Pteromalus,coerulescens,2
Pteromalidae,Pteromalus,coeruleus,2
Pteromalidae,Pteromalus,coleophorae,2
Pteromalidae,Pteromalus,coloradensis,3
Pteromalidae,Pteromalus,colosseus,1
Pteromalidae,Pteromalus,communis,3
Pteromalidae,Pteromalus,compactus,1
Pteromalidae,Pteromalus,compos,2
Pteromalidae,Pteromalus,concinnus,2
Pteromalidae,Pteromalus,conformis,2
Pteromalidae,Pteromalus,conoideus,1
Pteromalidae,Pteromalus,conopidarum,5
Pteromalidae,Pteromalus,cosis,1
Pteromalidae,Pteromalus,costulata,1
Pteromalidae,Pteromalus,couridae,1
Pteromalidae,Pteromalus,crassicapitatus,1
Pteromalidae,Pteromalus,crassicornis,3
Pteromalidae,Pteromalus,crassinervis,6
Pteromalidae,Pteromalus,crassus,2
Pteromalidae,Pteromalus,cryptocephali,1
Pteromalidae,Pteromalus,cubocephalus,1
Pteromalidae,Pteromalus,cupreus,4
Pteromalidae,Pteromalus,curculionoides,2
Pteromalidae,Pteromalus,cyanescens,1
Pteromalidae,Pteromalus,cyclostomus,1
Pteromalidae,Pteromalus,cylindraceus,1
Pteromalidae,Pteromalus,cyniphidis,3
Pteromalidae,Pteromalus,dahlbomi,2
Pteromalidae,Pteromalus,dalmanni,4
Pteromalidae,Pteromalus,damo,4
Pteromalidae,Pteromalus,decipiens,1
Pteromalidae,Pteromalus,defossus,1
Pteromalidae,Pteromalus,delvarei,2
Pteromalidae,Pteromalus,dendrolimi,2
Pteromalidae,Pteromalus,depressus,1
Pteromalidae,Pteromalus,devorator,1
Pteromalidae,Pteromalus,diadema,1
Pteromalidae,Pteromalus,diatatus,1
Pteromalidae,Pteromalus,difficilis,1
Pteromalidae,Pteromalus,dimiduis,5
Pteromalidae,Pteromalus,diminuator,1
Pteromalidae,Pteromalus,dirutor,1
Pteromalidae,Pteromalus,discors,2
Pteromalidae,Pteromalus,discrepans,3
Pteromalidae,Pteromalus,dispar,6
Pteromalidae,Pteromalus,distinguendus,3
Pteromalidae,Pteromalus,divitissimus,4
Pteromalidae,Pteromalus,dolichurus,11
Pteromalidae,Pteromalus,doryssus,1
Pteromalidae,Pteromalus,doumeti,1
Pteromalidae,Pteromalus,driopides,1
Pteromalidae,Pteromalus,ecarinatus,1
Pteromalidae,Pteromalus,egregius,2
Pteromalidae,Pteromalus,elatus,2
Pteromalidae,Pteromalus,elevatus,19
Pteromalidae,Pteromalus,ellisorum,2
Pteromalidae,Pteromalus,elongatus,1
Pteromalidae,Pteromalus,elpinice,2
Pteromalidae,Pteromalus,eminens,1
Pteromalidae,Pteromalus,epicles,4
Pteromalidae,Pteromalus,epimelas,2
Pteromalidae,Pteromalus,esuriens,2
Pteromalidae,Pteromalus,eudecipiens,7
Pteromalidae,Pteromalus,eurymi,1
Pteromalidae,Pteromalus,euryops,3
Pteromalidae,Pteromalus,euthymus,1
Pteromalidae,Pteromalus,euurae,1
Pteromalidae,Pteromalus,exanimis,1
Pteromalidae,Pteromalus,exiguus,1
Pteromalidae,Pteromalus,exoletus,2
Pteromalidae,Pteromalus,exsertus,1
Pteromalidae,Pteromalus,extensus,1
Pteromalidae,Pteromalus,fabia,3
Pteromalidae,Pteromalus,facilis,1
Pteromalidae,Pteromalus,fagi,1
Pteromalidae,Pteromalus,fasciatus,6
Pteromalidae,Pteromalus,faunigena,1
Pteromalidae,Pteromalus,felginas,1
Pteromalidae,Pteromalus,fenomenalis,1
Pteromalidae,Pteromalus,ferox,2
Pteromalidae,Pteromalus,fervidus,1
Pteromalidae,Pteromalus,festivus,2
Pteromalidae,Pteromalus,flavicornis,2
Pteromalidae,Pteromalus,flavipalpis,1
Pteromalidae,Pteromalus,flaviscapus,1
Pteromalidae,Pteromalus,flaviventris,1
Pteromalidae,Pteromalus,floricola,3
Pteromalidae,Pteromalus,foersteri,5
Pteromalidae,Pteromalus,franciscanus,1
Pteromalidae,Pteromalus,fugax,1
Pteromalidae,Pteromalus,furtivus,1
Pteromalidae,Pteromalus,fuscipennis,6
Pteromalidae,Pteromalus,fuscipes,5
Pteromalidae,Pteromalus,fuscitarsis,1
Pteromalidae,Pteromalus,fuscopalpus,1
Pteromalidae,Pteromalus,galatellae,3
Pteromalidae,Pteromalus,gallicolus,1
Pteromalidae,Pteromalus,garibaldius,2
Pteromalidae,Pteromalus,genuinus,1
Pteromalidae,Pteromalus,germanicus,6
Pteromalidae,Pteromalus,glabriculus,4
Pteromalidae,Pteromalus,gnavis,1
Pteromalidae,Pteromalus,gracillimus,5
Pteromalidae,Pteromalus,gratiosus,1
Pteromalidae,Pteromalus,grisselli,2
Pteromalidae,Pteromalus,gryneus,2
Pteromalidae,Pteromalus,guttula,2
Pteromalidae,Pteromalus,habilis,1
Pteromalidae,Pteromalus,hedymeles,3
Pteromalidae,Pteromalus,helenomus,2
Pteromalidae,Pteromalus,hemileucae,1
Pteromalidae,Pteromalus,herbaceus,2
Pteromalidae,Pteromalus,hercyniae,2
Pteromalidae,Pteromalus,hesus,2
Pteromalidae,Pteromalus,hieracii,9
Pteromalidae,Pteromalus,hirtipes,2
Pteromalidae,Pteromalus,holmgrenii,5
Pteromalidae,Pteromalus,honestus,2
Pteromalidae,Pteromalus,hyalopterus,5
Pteromalidae,Pteromalus,hypocyaneus,1
Pteromalidae,Pteromalus,hyponomeutae,2
Pteromalidae,Pteromalus,ignobilis,3
Pteromalidae,Pteromalus,illustratus,1
Pteromalidae,Pteromalus,immundus,1
Pteromalidae,Pteromalus,impeditus,3
Pteromalidae,Pteromalus,impressifrons,1
Pteromalidae,Pteromalus,inanis,1
Pteromalidae,Pteromalus,incertus,1
Pteromalidae,Pteromalus,inclytus,1
Pteromalidae,Pteromalus,inconspicuus,1
Pteromalidae,Pteromalus,indagans,1
Pteromalidae,Pteromalus,inermis,1
Pteromalidae,Pteromalus,infelix,4
Pteromalidae,Pteromalus,infestus,1
Pteromalidae,Pteromalus,infinitus,1
Pteromalidae,Pteromalus,inquilinus,1
Pteromalidae,Pteromalus,insignis,1
Pteromalidae,Pteromalus,integer,7
Pteromalidae,Pteromalus,intermedius,7
Pteromalidae,Pteromalus,ipsea,1
Pteromalidae,Pteromalus,isarchus,4
Pteromalidae,Pteromalus,ivondroi,1
Pteromalidae,Pteromalus,janssoni,2
Pteromalidae,Pteromalus,janstai,1
Pteromalidae,Pteromalus,jejunus,1
Pteromalidae,Pteromalus,keralensis,1
Pteromalidae,Pteromalus,kuwayamae,2
Pteromalidae,Pteromalus,lactucae,3
Pteromalidae,Pteromalus,laetus,2
Pteromalidae,Pteromalus,laevis,2
Pteromalidae,Pteromalus,laricinellae,3
Pteromalidae,Pteromalus,larymna,3
Pteromalidae,Pteromalus,larzacensis,2
Pteromalidae,Pteromalus,latipennatus,1
Pteromalidae,Pteromalus,latreillei,2
Pteromalidae,Pteromalus,lazulinus,1
Pteromalidae,Pteromalus,lepidotus,1
Pteromalidae,Pteromalus,leptogaster,1
Pteromalidae,Pteromalus,leptostictus,1
Pteromalidae,Pteromalus,leucanthemi,2
Pteromalidae,Pteromalus,limbatus,1
Pteromalidae,Pteromalus,lineolatus,5
Pteromalidae,Pteromalus,lividus,1
Pteromalidae,Pteromalus,lixi,1
Pteromalidae,Pteromalus,longicornis,2
Pteromalidae,Pteromalus,lugens,1
Pteromalidae,Pteromalus,lutulentus,5
Pteromalidae,Pteromalus,luzonensis,2
Pteromalidae,Pteromalus,macrocerus,5
Pteromalidae,Pteromalus,macronychivorus,3
Pteromalidae,Pteromalus,maculiscapus,2
Pteromalidae,Pteromalus,mandibulatus,5
Pteromalidae,Pteromalus,marellii,5
Pteromalidae,Pteromalus,mariae,5
Pteromalidae,Pteromalus,matsuyadorii,2
Pteromalidae,Pteromalus,maurus,1
Pteromalidae,Pteromalus,mediocris,1
Pteromalidae,Pteromalus,megareus,1
Pteromalidae,Pteromalus,melancholicus,1
Pteromalidae,Pteromalus,melanicrus,4
Pteromalidae,Pteromalus,melanocerus,1
Pteromalidae,Pteromalus,melanochlorus,1
Pteromalidae,Pteromalus,meligethi,2
Pteromalidae,Pteromalus,melitaeae,2
Pteromalidae,Pteromalus,meridionalis,1
Pteromalidae,Pteromalus,metallicus,1
Pteromalidae,Pteromalus,metallifemur,2
Pteromalidae,Pteromalus,microgastris,4
Pteromalidae,Pteromalus,microneurus,1
Pteromalidae,Pteromalus,microps,8
Pteromalidae,Pteromalus,micros,5
Pteromalidae,Pteromalus,mixtus,1
Pteromalidae,Pteromalus,miyunensis,1
Pteromalidae,Pteromalus,mobilis,1
Pteromalidae,Pteromalus,molestus,1
Pteromalidae,Pteromalus,monochrous,1
Pteromalidae,Pteromalus,moravicus,2
Pteromalidae,Pteromalus,morio,2
Pteromalidae,Pteromalus,musaeus,12
Pteromalidae,Pteromalus,mutia,4
Pteromalidae,Pteromalus,mydon,1
Pteromalidae,Pteromalus,myopitae,3
Pteromalidae,Pteromalus,myopites,1
Pteromalidae,Pteromalus,nanulus,5
Pteromalidae,Pteromalus,napaeus,1
Pteromalidae,Pteromalus,naucus,1
Pteromalidae,Pteromalus,navis,1
Pteromalidae,Pteromalus,nebulosus,5
Pteromalidae,Pteromalus,neesii,1
Pteromalidae,Pteromalus,neglectus,1
Pteromalidae,Pteromalus,neobscurus,9
Pteromalidae,Pteromalus,niger,2
Pteromalidae,Pteromalus,nigricans,1
Pteromalidae,Pteromalus,nigrus,1
Pteromalidae,Pteromalus,niphe,4
Pteromalidae,Pteromalus,nobilis,1
Pteromalidae,Pteromalus,nodulosus,1
Pteromalidae,Pteromalus,nuperus,1
Pteromalidae,Pteromalus,obductus,2
Pteromalidae,Pteromalus,obscuripes,1
Pteromalidae,Pteromalus,obscurus,3
Pteromalidae,Pteromalus,obvolitans,1
Pteromalidae,Pteromalus,ochrocerus,13
Pteromalidae,Pteromalus,oenoe,1
Pteromalidae,Pteromalus,onerati,3
Pteromalidae,Pteromalus,opacus,1
Pteromalidae,Pteromalus,opimus,2
Pteromalidae,Pteromalus,orgyiae,2
Pteromalidae,Pteromalus,ormenus,3
Pteromalidae,Pteromalus,ornatus,2
Pteromalidae,Pteromalus,ortalus,3
Pteromalidae,Pteromalus,osmiae,2
Pteromalidae,Pteromalus,oxynthes,1
Pteromalidae,Pteromalus,pachygaster,1
Pteromalidae,Pteromalus,pachymerus,1
Pteromalidae,Pteromalus,pallidipes,4
Pteromalidae,Pteromalus,pallipes,5
Pteromalidae,Pteromalus,paludicola,1
Pteromalidae,Pteromalus,papaveris,3
Pteromalidae,Pteromalus,parietinae,2
Pteromalidae,Pteromalus,patro,3
Pteromalidae,Pteromalus,pauliani,1
Pteromalidae,Pteromalus,pellucidiventris,1
Pteromalidae,Pteromalus,pellucidus,1
Pteromalidae,Pteromalus,phycidis,6
Pteromalidae,Pteromalus,picinus,2
Pteromalidae,Pteromalus,piercei,1
Pteromalidae,Pteromalus,pilosellae,1
Pteromalidae,Pteromalus,pilosellus,1
Pteromalidae,Pteromalus,planiusculus,1
Pteromalidae,Pteromalus,platensis,4
Pteromalidae,Pteromalus,platyphilus,12
Pteromalidae,Pteromalus,pogonochoeri,1
Pteromalidae,Pteromalus,poisoensis,2
Pteromalidae,Pteromalus,polychlori,1
Pteromalidae,Pteromalus,polycyclus,1
Pteromalidae,Pteromalus,pomacearum,1
Pteromalidae,Pteromalus,pontaniae,3
Pteromalidae,Pteromalus,praeceps,1
Pteromalidae,Pteromalus,praecocellae,3
Pteromalidae,Pteromalus,praelongus,1
Pteromalidae,Pteromalus,praepes,2
Pteromalidae,Pteromalus,praepotens,2
Pteromalidae,Pteromalus,princeps,1
Pteromalidae,Pteromalus,procerus,3
Pteromalidae,Pteromalus,propinquus,1
Pteromalidae,Pteromalus,proprius,2
Pteromalidae,Pteromalus,provincialis,1
Pteromalidae,Pteromalus,psyllus,1
Pteromalidae,Pteromalus,pulchellus,1
Pteromalidae,Pteromalus,pulcherrimus,1
Pteromalidae,Pteromalus,pullus,1
Pteromalidae,Pteromalus,punctum,1
Pteromalidae,Pteromalus,pungens,1
Pteromalidae,Pteromalus,puparum,2
Pteromalidae,Pteromalus,purpureiventris,3
Pteromalidae,Pteromalus,pusillus,1
Pteromalidae,Pteromalus,pygmaeanae,1
Pteromalidae,Pteromalus,pygmaeolus,1
Pteromalidae,Pteromalus,pygmaeus,1
Pteromalidae,Pteromalus,qinghaiensis,1
Pteromalidae,Pteromalus,questionis,1
Pteromalidae,Pteromalus,quinquefasciatus,1
Pteromalidae,Pteromalus,racemosi,5
Pteromalidae,Pteromalus,ramulorum,1
Pteromalidae,Pteromalus,rapax,2
Pteromalidae,Pteromalus,ratzeburgii,5
Pteromalidae,Pteromalus,rectispinus,1
Pteromalidae,Pteromalus,regius,1
Pteromalidae,Pteromalus,relevatus,1
Pteromalidae,Pteromalus,rhinthon,3
Pteromalidae,Pteromalus,rhoebus,2
Pteromalidae,Pteromalus,rhombicus,1
Pteromalidae,Pteromalus,ridens,2
Pteromalidae,Pteromalus,rondanii,6
Pteromalidae,Pteromalus,rosae,3
Pteromalidae,Pteromalus,rottensis,1
Pteromalidae,Pteromalus,ruandaensis,3
Pteromalidae,Pteromalus,rudowii,5
Pteromalidae,Pteromalus,ruficornis,1
Pteromalidae,Pteromalus,saltatorius,1
Pteromalidae,Pteromalus,sapphireus,1
Pteromalidae,Pteromalus,scandiae,4
Pteromalidae,Pteromalus,semotus,66
Pteromalidae,Pteromalus,senegalensis,1
Pteromalidae,Pteromalus,sequester,32
Pteromalidae,Pteromalus,serratae,2
Pteromalidae,Pteromalus,sestius,2
Pteromalidae,Pteromalus,shanxiensis,1
Pteromalidae,Pteromalus,similis,1
Pteromalidae,Pteromalus,simplex,1
Pteromalidae,Pteromalus,sincerus,2
Pteromalidae,Pteromalus,singularis,1
Pteromalidae,Pteromalus,smaragdinus,1
Pteromalidae,Pteromalus,smaragdus,2
Pteromalidae,Pteromalus,solidaginis,1
Pteromalidae,Pteromalus,solidus,2
Pteromalidae,Pteromalus,sonchi,1
Pteromalidae,Pteromalus,sophax,4
Pteromalidae,Pteromalus,sparsus,1
Pteromalidae,Pteromalus,speculifer,2
Pteromalidae,Pteromalus,sphaerogaster,1
Pteromalidae,Pteromalus,sphegigaster,1
Pteromalidae,Pteromalus,spilocerus,5
Pteromalidae,Pteromalus,splendidus,1
Pteromalidae,Pteromalus,spoliator,3
Pteromalidae,Pteromalus,squamifer,3
Pteromalidae,Pteromalus,statzi,6
Pteromalidae,Pteromalus,strobilobius,1
Pteromalidae,Pteromalus,subaequalis,1
Pteromalidae,Pteromalus,sublaevis,2
Pteromalidae,Pteromalus,subniger,1
Pteromalidae,Pteromalus,subpunctatus,1
Pteromalidae,Pteromalus,subterraneus,1
Pteromalidae,Pteromalus,suia,3
Pteromalidae,Pteromalus,sulphuripes,2
Pteromalidae,Pteromalus,sunderbanicus,1
Pteromalidae,Pteromalus,sybarita,2
Pteromalidae,Pteromalus,sylvarum,1
Pteromalidae,Pteromalus,sylveni,2
Pteromalidae,Pteromalus,syntomus,1
Pteromalidae,Pteromalus,syrphi,1
Pteromalidae,Pteromalus,tananarivensis,1
Pteromalidae,Pteromalus,temporalis,2
Pteromalidae,Pteromalus,tephritidis,1
Pteromalidae,Pteromalus,terebrans,1
Pteromalidae,Pteromalus,tereus,4
Pteromalidae,Pteromalus,tessellatus,1
Pteromalidae,Pteromalus,tethys,1
Pteromalidae,Pteromalus,thyridopterigis,4
Pteromalidae,Pteromalus,tibialis,3
Pteromalidae,Pteromalus,tibiellus,3
Pteromalidae,Pteromalus,tiburtus,1
Pteromalidae,Pteromalus,timidus,5
Pteromalidae,Pteromalus,tortricis,6
Pteromalidae,Pteromalus,toxeus,1
Pteromalidae,Pteromalus,transilensis,2
Pteromalidae,Pteromalus,tricollis,1
Pteromalidae,Pteromalus,tripolii,3
Pteromalidae,Pteromalus,troglodytes,5
Pteromalidae,Pteromalus,unca,4
Pteromalidae,Pteromalus,unicolor,1
Pteromalidae,Pteromalus,uyari,5
Pteromalidae,Pteromalus,vaginatus,1
Pteromalidae,Pteromalus,vaginulae,1
Pteromalidae,Pteromalus,vallatus,1
Pteromalidae,Pteromalus,vallecula,1
Pteromalidae,Pteromalus,varians,26
Pteromalidae,Pteromalus,variolosus,1
Pteromalidae,Pteromalus,vectensis,1
Pteromalidae,Pteromalus,velox,1
Pteromalidae,Pteromalus,veneris,5
Pteromalidae,Pteromalus,ventricosus,2
Pteromalidae,Pteromalus,venustus,2
Pteromalidae,Pteromalus,verticalis,1
Pteromalidae,Pteromalus,vibulenus,10
Pteromalidae,Pteromalus,vicarius,1
Pteromalidae,Pteromalus,vicinus,1
Pteromalidae,Pteromalus,villiersi,1
Pteromalidae,Pteromalus,villosae,1
Pteromalidae,Pteromalus,violarum,5
Pteromalidae,Pteromalus,viridicans,2
Pteromalidae,Pteromalus,vitula,1
Pteromalidae,Pteromalus,vopiscus,11
Pteromalidae,Pteromalus,vorax,2
Pteromalidae,Pteromalus,vulso,1
Pteromalidae,Pteromalus,xizangensis,1
Pteromalidae,Trichilogaster,acaciaelongifoliae,10
Pteromalidae,Trichilogaster,arabica,2
Pteromalidae,Trichilogaster,channingi,2
Pteromalidae,Trichilogaster,esculenta,2
Pteromalidae,Trichilogaster,flavivena,2
Pteromalidae,Trichilogaster,maideni,20
Pteromalidae,Trichilogaster,olgae,1
Pteromalidae,Trichilogaster,pendulae,2
Pteromalidae,Trichilogaster,signiventris,7
Pteromalidae,Trichilogaster,stefani,1
Torymidae,Megastigmus,acaciae,1
Torymidae,Megastigmus,aculeatus,32
Torymidae,Megastigmus,albifrons,5
Torymidae,Megastigmus,albizziae,2
Torymidae,Megastigmus,amamoori,2
Torymidae,Megastigmus,amelanchieris,1
Torymidae,Megastigmus,americanus,1
Torymidae,Megastigmus,amicorum,5
Torymidae,Megastigmus,asteri,1
Torymidae,Megastigmus,atedius,12
Torymidae,Megastigmus,atlanticus,7
Torymidae,Megastigmus,banksiae,2
Torymidae,Megastigmus,bipunctatus,13
Torymidae,Megastigmus,borriesi,1
Torymidae,Megastigmus,borus,1
Torymidae,Megastigmus,brachychitoni,1
Torymidae,Megastigmus,brachyscelidis,3
Torymidae,Megastigmus,brasiliensis,1
Torymidae,Megastigmus,brevicaudis,6
Torymidae,Megastigmus,brevivalvus,2
Torymidae,Megastigmus,caperatus,1
Torymidae,Megastigmus,carinus,1
Torymidae,Megastigmus,cecili,1
Torymidae,Megastigmus,cellus,1
Torymidae,Megastigmus,certus,1
Torymidae,Megastigmus,chamaecyparidis,2
Torymidae,Megastigmus,chrisburwelli,4
Torymidae,Megastigmus,copelandi,1
Torymidae,Megastigmus,cotoneastri,1
Torymidae,Megastigmus,cryptomeriae,2
Torymidae,Megastigmus,cupressi,2
Torymidae,Megastigmus,cynipedis,1
Torymidae,Megastigmus,darlingi,1
Torymidae,Megastigmus,dharwadicus,1
Torymidae,Megastigmus,distylii,1
Torymidae,Megastigmus,drances,2
Torymidae,Megastigmus,duclouxiana,3
Torymidae,Megastigmus,erolhasani,3
Torymidae,Megastigmus,eucalypti,2
Torymidae,Megastigmus,ezomatsuanus,4
Torymidae,Megastigmus,fidus,1
Torymidae,Megastigmus,fieldingi,2
Torymidae,Megastigmus,firmae,2
Torymidae,Megastigmus,flavivariegatus,1
Torymidae,Megastigmus,floridanus,1
Torymidae,Megastigmus,formosana,1
Torymidae,Megastigmus,formosus,1
Torymidae,Megastigmus,fulvipes,3
Torymidae,Megastigmus,fuscicornis,1
Torymidae,Megastigmus,gahani,1
Torymidae,Megastigmus,gravis,1
Torymidae,Megastigmus,grewianae,1
Torymidae,Megastigmus,grotiusi,2
Torymidae,Megastigmus,helinae,1
Torymidae,Megastigmus,herndoni,2
Torymidae,Megastigmus,hilaris,1
Torymidae,Megastigmus,hilli,1
Torymidae,Megastigmus,hoffmeyeri,7
Torymidae,Megastigmus,hypogeus,2
Torymidae,Megastigmus,iamenus,3
Torymidae,Megastigmus,icipeensis,1
Torymidae,Megastigmus,immaculatus,2
Torymidae,Megastigmus,inamurae,4
Torymidae,Megastigmus,judikingae,4
Torymidae,Megastigmus,juniperi,1
Torymidae,Megastigmus,karnatakensis,2
Torymidae,Megastigmus,kashmiricus,2
Torymidae,Megastigmus,koebelei,1
Torymidae,Megastigmus,lanneae,1
Torymidae,Megastigmus,laricis,3
Torymidae,Megastigmus,lasiocarpae,1
Torymidae,Megastigmus,laventhali,1
Torymidae,Megastigmus,lawsoni,4
Torymidae,Megastigmus,leeuweni,1
Torymidae,Megastigmus,leptocybus,10
Torymidae,Megastigmus,likiangensis,3
Torymidae,Megastigmus,limoni,3
Torymidae,Megastigmus,longicauda,1
Torymidae,Megastigmus,maculatipennis,8
Torymidae,Megastigmus,mali,1
Torymidae,Megastigmus,mariannensis,1
Torymidae,Megastigmus,melanus,1
Torymidae,Megastigmus,melleus,2
Torymidae,Megastigmus,mercatori,2
Torymidae,Megastigmus,milleri,3
Torymidae,Megastigmus,nigripropodeum,1
Torymidae,Megastigmus,nigrovariegatus,6
Torymidae,Megastigmus,ozoroae,3
Torymidae,Megastigmus,pallidiocellus,1
Torymidae,Megastigmus,pascali,3
Torymidae,Megastigmus,pergracilis,1
Torymidae,Megastigmus,physocarpi,3
Torymidae,Megastigmus,pictus,4
Torymidae,Megastigmus,pingii,2
Torymidae,Megastigmus,pinsapinis,4
Torymidae,Megastigmus,pinus,13
Torymidae,Megastigmus,pistaciae,9
Torymidae,Megastigmus,pourthiaeae,1
Torymidae,Megastigmus,pretorianensis,4
Torymidae,Megastigmus,pseudomali,1
Torymidae,Megastigmus,pseudotsugaphilus,1
Torymidae,Megastigmus,quadrifasciativentris,1
Torymidae,Megastigmus,quadrisetae,1
Torymidae,Megastigmus,quinquefasciatus,2
Torymidae,Megastigmus,quinquesetae,2
Torymidae,Megastigmus,rafni,4
Torymidae,Megastigmus,rieki,9
Torymidae,Megastigmus,rigidae,2
Torymidae,Megastigmus,rosae,5
Torymidae,Megastigmus,sabinae,3
Torymidae,Megastigmus,schimitscheki,4
Torymidae,Megastigmus,sexsetae,2
Torymidae,Megastigmus,sinensis,1
Torymidae,Megastigmus,smithi,1
Torymidae,Megastigmus,somaliensis,5
Torymidae,Megastigmus,sonneratiae,1
Torymidae,Megastigmus,speciosus,1
Torymidae,Megastigmus,specularis,6
Torymidae,Megastigmus,spermotrophus,9
Torymidae,Megastigmus,strobilobius,6
Torymidae,Megastigmus,sulcicollis,1
Torymidae,Megastigmus,suspectus,10
Torymidae,Megastigmus,tasmaniensis,6
Torymidae,Megastigmus,thailandiensis,8
Torymidae,Megastigmus,thitipornae,9
Torymidae,Megastigmus,thomseni,2
Torymidae,Megastigmus,thuriferana,1
Torymidae,Megastigmus,thuyopsis,3
Torymidae,Megastigmus,thyoides,1
Torymidae,Megastigmus,tostini,1
Torymidae,Megastigmus,transvaalensis,7
Torymidae,Megastigmus,trisulcatus,2
Torymidae,Megastigmus,tsugae,3
Torymidae,Megastigmus,tsugaphilus,2
Torymidae,Megastigmus,validus,1
Torymidae,Megastigmus,variegatus,2
Torymidae,Megastigmus,viggianii,4
Torymidae,Megastigmus,voltairei,11
Torymidae,Megastigmus,wachtli,5
Torymidae,Megastigmus,walsinghami,2
Torymidae,Megastigmus,zebrinus,2
Torymidae,Megastigmus,zvimendeli,6
Trichogrammatidae,Trichogramma,acacioi,2
Trichogrammatidae,Trichogramma,acantholydae,1
Trichogrammatidae,Trichogramma,achaeae,13
Trichogrammatidae,Trichogramma,acuminatum,1
Trichogrammatidae,Trichogramma,acutovirilia,1
Trichogrammatidae,Trichogramma,adashkevitshi,1
