family,genus,species,nbr_country,lat_min,lon_min,lat_max,lon_max,lat_mean,lon_mean,lat_median,lon_median,host_order,host_fam,host_spp
Mymaridae,Anaphes,ornatus,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Anaphes,ovatus,2,46.603354,1.8883335,52.0977181,19.0258159,49.35053605,10.4570747,49.35053605,10.4570747,1,1,1
Mymaridae,Anaphes,ovipositor,1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0
Mymaridae,Anaphes,pallidicornis,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Anaphes,palliditarsis,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Anaphes,pallidus,2,49.8167003,5.53460738162,52.2379891,15.4749544,51.0273447,10.5047808908,51.0273447,10.5047808908,0,0,0
Mymaridae,Anaphes,pallipes,8,10.9094334,-100.5407369,50.0000002,78.3665347,35.869407625,-66.2264066375,38.6014282,-83.7319917,3,3,3
Mymaridae,Anaphes,pannonicus,2,42.6384261,10.4234469,51.0834196,12.674297,46.86092285,11.54887195,46.86092285,11.54887195,1,1,2
Mymaridae,Anaphes,parallelipennis,1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0
Mymaridae,Anaphes,parciventris,1,52.2379891,5.53460738162,52.2379891,5.53460738162,52.2379891,5.53460738162,52.2379891,5.53460738162,0,0,0
Mymaridae,Anaphes,parvus,1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0
Mymaridae,Anaphes,pectoralis,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Anaphes,pellucens,1,52.2379891,5.53460738162,52.2379891,5.53460738162,52.2379891,5.53460738162,52.2379891,5.53460738162,0,0,0
Mymaridae,Anaphes,peyerimhoffi,1,28.0000272,2.9999825,28.0000272,2.9999825,28.0000272,2.9999825,28.0000272,2.9999825,0,0,0
Mymaridae,Anaphes,piceicornis,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Anaphes,pilicornis,1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0
Mymaridae,Anaphes,piliscapus,1,52.2379891,5.53460738162,52.2379891,5.53460738162,52.2379891,5.53460738162,52.2379891,5.53460738162,0,0,0
Mymaridae,Anaphes,pilosipennis,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Anaphes,pilosissimus,1,52.0977181,19.0258159,52.0977181,19.0258159,52.0977181,19.0258159,52.0977181,19.0258159,0,0,0
Mymaridae,Anaphes,pucarobius,1,-34.9964962,-64.9672816,-34.9964962,-64.9672816,-34.9964962,-64.9672816,-34.9964962,-64.9672816,0,0,0
Mymaridae,Anaphes,pulchripennis,1,52.0977181,19.0258159,52.0977181,19.0258159,52.0977181,19.0258159,52.0977181,19.0258159,0,0,0
Mymaridae,Anaphes,pullicrurus,4,10.9094334,-89.4339808,40.0796319,78.3665347,25.65816985,-3.4594665,25.82180705,-1.38520995,1,1,1
Mymaridae,Anaphes,quadraticornis,1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0
Mymaridae,Anaphes,rectipennis,2,51.0834196,-7.9794598,52.865196,10.4234469,51.9743078,1.22199355,51.9743078,1.22199355,0,0,0
Mymaridae,Anaphes,reductus,1,52.2379891,5.53460738162,52.2379891,5.53460738162,52.2379891,5.53460738162,52.2379891,5.53460738162,0,0,0
Mymaridae,Anaphes,regulus,5,50.6407351,-18.1059012,64.9841821,10.4234469,55.41618806,0.80825176,54.7023545,4.66696,2,2,2
Mymaridae,Anaphes,relictus,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Anaphes,rotundipennis,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Anaphes,rufus,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Anaphes,saintpierrei,1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0
Mymaridae,Anaphes,schellwieniens,1,54.7066422,20.5105166,54.7066422,20.5105166,54.7066422,20.5105166,54.7066422,20.5105166,0,0,0
Mymaridae,Anaphes,semiflavus,1,52.2379891,5.53460738162,52.2379891,5.53460738162,52.2379891,5.53460738162,52.2379891,5.53460738162,0,0,0
Mymaridae,Anaphes,semimedius,1,52.2379891,5.53460738162,52.2379891,5.53460738162,52.2379891,5.53460738162,52.2379891,5.53460738162,0,0,0
Mymaridae,Anaphes,serbicus,1,44.1534121,20.55144,44.1534121,20.55144,44.1534121,20.55144,44.1534121,20.55144,0,0,0
Mymaridae,Anaphes,serenus,1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0
Mymaridae,Anaphes,sibbei,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
Mymaridae,Anaphes,siegerfeldi,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Anaphes,silesicus,1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0
Mymaridae,Anaphes,similis,1,52.2379891,5.53460738162,52.2379891,5.53460738162,52.2379891,5.53460738162,52.2379891,5.53460738162,0,0,0
Mymaridae,Anaphes,sinipennis,1,40.0796319,-89.4339808,40.0796319,-89.4339808,40.0796319,-89.4339808,40.0796319,-89.4339808,0,0,0
Mymaridae,Anaphes,sordidatus,5,40.0757384,-93.3122704,54.0,-71.9999999,43.93964784,-82.76656954,41.9216734,-84.6824345,1,1,3
Mymaridae,Anaphes,soykai,1,52.0977181,19.0258159,52.0977181,19.0258159,52.0977181,19.0258159,52.0977181,19.0258159,0,0,0
Mymaridae,Anaphes,speciosior,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Anaphes,speciosus,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Anaphes,spinosus,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Anaphes,splendens,1,54.7066422,20.5105166,54.7066422,20.5105166,54.7066422,20.5105166,54.7066422,20.5105166,0,0,0
Mymaridae,Anaphes,stratipennis,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Anaphes,stubaiensis,2,42.6384261,12.674297,47.2000338,13.199959,44.91922995,12.937128,44.91922995,12.937128,1,1,1
Mymaridae,Anaphes,stygius,1,50.6407351,4.66696,50.6407351,4.66696,50.6407351,4.66696,50.6407351,4.66696,0,0,0
Mymaridae,Anaphes,sulphuripes,1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0
Mymaridae,Anaphes,superadditus,1,52.0977181,19.0258159,52.0977181,19.0258159,52.0977181,19.0258159,52.0977181,19.0258159,0,0,0
Mymaridae,Anaphes,swiedecki,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Anaphes,tarsalis,1,64.574131,11.5270102892,64.574131,11.5270102892,64.574131,11.5270102892,64.574131,11.5270102892,0,0,0
Mymaridae,Anaphes,tasmaniae,1,-42.0350669,146.6366887,-42.0350669,146.6366887,-42.0350669,146.6366887,-42.0350669,146.6366887,1,1,1
Mymaridae,Anaphes,tenuipennis,1,52.2379891,5.53460738162,52.2379891,5.53460738162,52.2379891,5.53460738162,52.2379891,5.53460738162,0,0,0
Mymaridae,Anaphes,tenuis,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Anaphes,thoracicus,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Anaphes,timidus,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Anaphes,trijohanni,1,42.6384261,12.674297,42.6384261,12.674297,42.6384261,12.674297,42.6384261,12.674297,1,1,1
Mymaridae,Anaphes,valkenburgicus,1,52.2379891,5.53460738162,52.2379891,5.53460738162,52.2379891,5.53460738162,52.2379891,5.53460738162,0,0,0
Mymaridae,Anaphes,variatus,1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0
Mymaridae,Anaphes,varicolor,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Anaphes,victus,3,31.8160381,-99.5120985,54.0,-71.9999999,43.1457445333,-85.3981776333,43.6211955,-84.6824345,1,2,7
Mymaridae,Anaphes,vulgaris,3,28.5306525,-42.8125966,77.6192349,5.53460738162,52.7959588333,-17.6748110061,52.2379891,-15.7464438,1,1,3
Mymaridae,Anaphes,vulgarisimilis,1,52.2379891,5.53460738162,52.2379891,5.53460738162,52.2379891,5.53460738162,52.2379891,5.53460738162,0,0,0
Mymaridae,Anaphes,weidenhofi,1,52.0977181,19.0258159,52.0977181,19.0258159,52.0977181,19.0258159,52.0977181,19.0258159,0,0,0
Mymaridae,Anaphes,wertaneki,1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0
Mymaridae,Anaphes,wolfsthali,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Anaphes,wratislawensis,1,52.0977181,19.0258159,52.0977181,19.0258159,52.0977181,19.0258159,52.0977181,19.0258159,0,0,0
Mymaridae,Caenomymar,howdeni,1,8.3096067,-81.3066245,8.3096067,-81.3066245,8.3096067,-81.3066245,8.3096067,-81.3066245,0,0,0
Mymaridae,Polynema,abdominale,1,52.2379891,5.53460738162,52.2379891,5.53460738162,52.2379891,5.53460738162,52.2379891,5.53460738162,0,0,0
Mymaridae,Polynema,acutiventre,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Polynema,aegyptiacum,1,26.2540493,29.2675469,26.2540493,29.2675469,26.2540493,29.2675469,26.2540493,29.2675469,0,0,0
Mymaridae,Polynema,aequicoloratum,1,63.2467777,25.9209164,63.2467777,25.9209164,63.2467777,25.9209164,63.2467777,25.9209164,0,0,0
Mymaridae,Polynema,albicorne,1,-6.5247122,35.7878438,-6.5247122,35.7878438,-6.5247122,35.7878438,-6.5247122,35.7878438,0,0,0
Mymaridae,Polynema,albicoxa,1,12.90447,-61.2765568,12.90447,-61.2765568,12.90447,-61.2765568,12.90447,-61.2765568,0,0,0
Mymaridae,Polynema,albitarse,1,52.7954791,-0.540240236617,52.7954791,-0.540240236617,52.7954791,-0.540240236617,52.7954791,-0.540240236617,0,0,0
Mymaridae,Polynema,altitudine,4,39.000041,-87.6314311,52.2379891,21.9999569,44.97063575,-11.7242269546,44.32225645,9.36728319081,0,0,0
Mymaridae,Polynema,anamalaiense,2,10.3529588,76.5119752,10.9094334,78.3665347,10.6311961,77.43925495,10.6311961,77.43925495,0,0,0
Mymaridae,Polynema,anantanagana,1,34.0476564,76.7972892,34.0476564,76.7972892,34.0476564,76.7972892,34.0476564,76.7972892,1,1,1
Mymaridae,Polynema,anceps,1,50.6407351,4.66696,50.6407351,4.66696,50.6407351,4.66696,50.6407351,4.66696,0,0,0
Mymaridae,Polynema,antoniae,2,46.7985624,8.2319736,47.2000338,13.199959,46.9992981,10.7159663,46.9992981,10.7159663,0,0,0
Mymaridae,Polynema,apicale,1,21.2160437,-157.9752029,21.2160437,-157.9752029,21.2160437,-157.9752029,21.2160437,-157.9752029,0,0,0
Mymaridae,Polynema,arcticum,1,63.2467777,25.9209164,63.2467777,25.9209164,63.2467777,25.9209164,63.2467777,25.9209164,0,0,0
Mymaridae,Polynema,aspidioti,2,19.4326009,-99.5120985,31.8160381,-99.1333415,25.6243195,-99.32272,25.6243195,-99.32272,1,1,1
Mymaridae,Polynema,assamense,1,26.4073841,93.2551303,26.4073841,93.2551303,26.4073841,93.2551303,26.4073841,93.2551303,0,0,0
Mymaridae,Polynema,aterrimum,1,52.2379891,5.53460738162,52.2379891,5.53460738162,52.2379891,5.53460738162,52.2379891,5.53460738162,0,0,0
Mymaridae,Polynema,atractoura,1,50.6407351,4.66696,50.6407351,4.66696,50.6407351,4.66696,50.6407351,4.66696,0,0,0
Mymaridae,Polynema,atratum,1,52.7954791,-0.540240236617,52.7954791,-0.540240236617,52.7954791,-0.540240236617,52.7954791,-0.540240236617,0,0,0
Mymaridae,Polynema,atrosimile,1,44.1534121,20.55144,44.1534121,20.55144,44.1534121,20.55144,44.1534121,20.55144,0,0,0
Mymaridae,Polynema,atrum,3,47.2000338,13.199959,59.6749712,19.0258159,52.9909077,15.5822111,52.0977181,14.5208584,0,0,0
Mymaridae,Polynema,auricorpus,1,-6.5247122,35.7878438,-6.5247122,35.7878438,-6.5247122,35.7878438,-6.5247122,35.7878438,0,0,0
Mymaridae,Polynema,auripedicellatum,1,63.2467777,25.9209164,63.2467777,25.9209164,63.2467777,25.9209164,63.2467777,25.9209164,0,0,0
Mymaridae,Polynema,bakkendorfi,1,54.7023545,-3.2765752,54.7023545,-3.2765752,54.7023545,-3.2765752,54.7023545,-3.2765752,1,1,1
Mymaridae,Polynema,bergi,1,39.3763807,59.3924609,39.3763807,59.3924609,39.3763807,59.3924609,39.3763807,59.3924609,0,0,0
Mymaridae,Polynema,bimaculatipenne,1,31.8160381,-99.5120985,31.8160381,-99.5120985,31.8160381,-99.5120985,31.8160381,-99.5120985,0,0,0
Mymaridae,Polynema,bischoffi,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Polynema,bitashimwae,1,-2.9814343,23.8222636,-2.9814343,23.8222636,-2.9814343,23.8222636,-2.9814343,23.8222636,0,0,0
Mymaridae,Polynema,boreum,4,34.395342,-118.7559973,44.6471761,-85.155141,38.329146,-104.00579365,37.13703295,-106.05601815,1,1,5
Mymaridae,Polynema,brevicarinae,10,-28.8166235,24.991639,28.6517178,85.906508,13.936988885,74.0301039736,17.0261608,77.79423675,0,0,0
Mymaridae,Polynema,brittanum,2,52.7954791,-0.540240236617,59.6749712,14.5208584,56.23522515,6.99030908169,56.23522515,6.99030908169,0,0,0
Mymaridae,Polynema,caesariatipenne,2,38.27312,-98.5821871,38.8949549,-77.0366455,38.58403745,-87.8094163,38.58403745,-87.8094163,1,1,1
Mymaridae,Polynema,calceatiscapus,1,63.2467777,25.9209164,63.2467777,25.9209164,63.2467777,25.9209164,63.2467777,25.9209164,0,0,0
Mymaridae,Polynema,capillatum,2,51.0834196,10.4234469,52.0977181,19.0258159,51.59056885,14.7246314,51.59056885,14.7246314,0,0,0
Mymaridae,Polynema,carbonelli,1,-32.8755547,-56.0201524,-32.8755547,-56.0201524,-32.8755547,-56.0201524,-32.8755547,-56.0201524,0,0,0
Mymaridae,Polynema,carpaticum,1,52.0977181,19.0258159,52.0977181,19.0258159,52.0977181,19.0258159,52.0977181,19.0258159,0,0,0
Mymaridae,Polynema,ceroplastae,1,-2.9814343,23.8222636,-2.9814343,23.8222636,-2.9814343,23.8222636,-2.9814343,23.8222636,0,0,0
Mymaridae,Polynema,ciliatum,2,21.2160437,-157.9752029,40.3270127,-86.1746932,30.7715282,-122.07494805,30.7715282,-122.07494805,0,0,0
Mymaridae,Polynema,clotho,1,-2.9814343,23.8222636,-2.9814343,23.8222636,-2.9814343,23.8222636,-2.9814343,23.8222636,0,0,0
Mymaridae,Polynema,collaris,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Polynema,consobrinum,6,40.0796319,-94.6113287,45.9896587,44.0287382,42.2530811833,-66.7832359333,41.80132205,-87.05820765,2,3,4
Mymaridae,Polynema,crassa,1,31.9292352,77.1828462,31.9292352,77.1828462,31.9292352,77.1828462,31.9292352,77.1828462,0,0,0
Mymaridae,Polynema,crassicorne,1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0
Mymaridae,Polynema,curtum,1,-2.9814343,23.8222636,-2.9814343,23.8222636,-2.9814343,23.8222636,-2.9814343,23.8222636,0,0,0
Mymaridae,Polynema,dakhlae,1,26.2540493,29.2675469,26.2540493,29.2675469,26.2540493,29.2675469,26.2540493,29.2675469,0,0,0
Mymaridae,Polynema,decoloratum,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Polynema,depressicollis,1,63.2467777,25.9209164,63.2467777,25.9209164,63.2467777,25.9209164,63.2467777,25.9209164,0,0,0
Mymaridae,Polynema,dhenkunde,1,31.9292352,77.1828462,31.9292352,77.1828462,31.9292352,77.1828462,31.9292352,77.1828462,0,0,0
Mymaridae,Polynema,draperi,1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0
Mymaridae,Polynema,dunense,1,27.1303344,80.859666,27.1303344,80.859666,27.1303344,80.859666,27.1303344,80.859666,0,0,0
Mymaridae,Polynema,editha,1,-24.7761085,134.755,-24.7761085,134.755,-24.7761085,134.755,-24.7761085,134.755,0,0,0
Mymaridae,Polynema,elegantissimum,3,39.000041,-87.6314311,52.2379891,21.9999569,44.2275030667,-20.0322889395,41.4444791,5.53460738162,0,0,0
Mymaridae,Polynema,elongatum,1,52.2379891,5.53460738162,52.2379891,5.53460738162,52.2379891,5.53460738162,52.2379891,5.53460738162,0,0,0
Mymaridae,Polynema,enchenopae,1,40.0796319,-89.4339808,40.0796319,-89.4339808,40.0796319,-89.4339808,40.0796319,-89.4339808,1,1,1
Mymaridae,Polynema,englandicum,1,52.7954791,-0.540240236617,52.7954791,-0.540240236617,52.7954791,-0.540240236617,52.7954791,-0.540240236617,0,0,0
Mymaridae,Polynema,euchariforme,7,50.6407351,-3.7389299,59.6749712,19.0258159,53.4650548143,7.81303419477,52.2928116,10.3333283,1,1,2
Mymaridae,Polynema,europense,1,52.2379891,5.53460738162,52.2379891,5.53460738162,52.2379891,5.53460738162,52.2379891,5.53460738162,0,0,0
Mymaridae,Polynema,eurydice,1,-2.9814343,23.8222636,-2.9814343,23.8222636,-2.9814343,23.8222636,-2.9814343,23.8222636,0,0,0
Mymaridae,Polynema,eutettexi,4,19.4326009,-118.7559973,43.6447642,-99.1333415,34.80033685,-110.904776025,38.06199115,-112.86488265,1,1,2
Mymaridae,Polynema,fasciatum,1,-2.9814343,23.8222636,-2.9814343,23.8222636,-2.9814343,23.8222636,-2.9814343,23.8222636,0,0,0
Mymaridae,Polynema,fennicosimile,1,63.2467777,25.9209164,63.2467777,25.9209164,63.2467777,25.9209164,63.2467777,25.9209164,0,0,0
Mymaridae,Polynema,fennicum,4,38.9597594,5.53460738162,63.2467777,34.9249653,49.262980925,22.9665376954,47.4226933,25.70328905,0,0,0
Mymaridae,Polynema,filicorne,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Polynema,flavipes,5,45.9852129,-0.540240236617,52.7954791,24.6859225,50.3837602,11.115738189,51.0834196,10.4234469,0,0,0
Mymaridae,Polynema,florum,1,55.0,-124.9999999,55.0,-124.9999999,55.0,-124.9999999,55.0,-124.9999999,0,0,0
Mymaridae,Polynema,foersteri,1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0
Mymaridae,Polynema,frater,1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0
Mymaridae,Polynema,fulmeki,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,1,1,1
Mymaridae,Polynema,fumipenne,5,45.9852129,-7.9794598,59.6749712,24.6859225,52.86223084,7.67483856,52.865196,10.4234469,0,0,0
Mymaridae,Polynema,fumipennis,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
Mymaridae,Polynema,fuscipes,11,-33.663742,-78.8468238,64.574131,34.9249653,42.7348721,6.72254439569,50.6407351,11.5270102892,0,0,0
Mymaridae,Polynema,gallica,1,46.603354,1.8883335,46.603354,1.8883335,46.603354,1.8883335,46.603354,1.8883335,0,0,0
Mymaridae,Polynema,gargarae,1,42.6384261,12.674297,42.6384261,12.674297,42.6384261,12.674297,42.6384261,12.674297,1,1,1
Mymaridae,Polynema,gaucho,5,-34.9964962,-84.0739101,10.2735633,-50.1388783,-9.77297192,-70.71852356,-6.8699696,-75.0458514,0,0,0
Mymaridae,Polynema,gigas,1,21.2160437,-157.9752029,21.2160437,-157.9752029,21.2160437,-157.9752029,21.2160437,-157.9752029,0,0,0
Mymaridae,Polynema,giraulti,1,19.4326009,-99.1333415,19.4326009,-99.1333415,19.4326009,-99.1333415,19.4326009,-99.1333415,0,0,0
Mymaridae,Polynema,globosiventris,1,52.0977181,19.0258159,52.0977181,19.0258159,52.0977181,19.0258159,52.0977181,19.0258159,0,0,0
Mymaridae,Polynema,gracile,5,49.8167003,-0.540240236617,55.670249,15.4749544,52.32076742,8.245219349,52.2379891,10.3333283,1,2,2
Mymaridae,Polynema,gracilior,2,47.2000338,10.4234469,51.0834196,13.199959,49.1417267,11.81170295,49.1417267,11.81170295,0,0,0
Mymaridae,Polynema,graculus,3,31.8160381,-99.5120985,44.4308975,-89.4339808,38.7755225,-92.8781809667,40.0796319,-89.6884636,0,0,0
Mymaridae,Polynema,grenadense,1,12.1360374,-61.6904044,12.1360374,-61.6904044,12.1360374,-61.6904044,12.1360374,-61.6904044,0,0,0
Mymaridae,Polynema,haitianum,1,19.1399952,-72.3570971,19.1399952,-72.3570971,19.1399952,-72.3570971,19.1399952,-72.3570971,0,0,0
Mymaridae,Polynema,halidayi,2,45.9852129,4.66696,50.6407351,24.6859225,48.312974,14.67644125,48.312974,14.67644125,0,0,0
Mymaridae,Polynema,hawaiiense,1,21.2160437,-157.9752029,21.2160437,-157.9752029,21.2160437,-157.9752029,21.2160437,-157.9752029,0,0,0
Mymaridae,Polynema,hebe,1,-2.9814343,23.8222636,-2.9814343,23.8222636,-2.9814343,23.8222636,-2.9814343,23.8222636,0,0,0
Mymaridae,Polynema,helochaeta,1,-2.9814343,23.8222636,-2.9814343,23.8222636,-2.9814343,23.8222636,-2.9814343,23.8222636,0,0,0
Mymaridae,Polynema,howardii,2,36.7014631,-118.7559973,38.7251776,-105.6077166,37.71332035,-112.18185695,37.71332035,-112.18185695,1,3,5
Mymaridae,Polynema,howdeni,2,8.3096067,-84.0739101,10.2735633,-81.3066245,9.291585,-82.6902673,9.291585,-82.6902673,0,0,0
Mymaridae,Polynema,huberi,1,10.9094334,78.3665347,10.9094334,78.3665347,10.9094334,78.3665347,10.9094334,78.3665347,0,0,0
Mymaridae,Polynema,hundsheimense,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Polynema,hyalinipenne,1,-6.5247122,35.7878438,-6.5247122,35.7878438,-6.5247122,35.7878438,-6.5247122,35.7878438,0,0,0
Mymaridae,Polynema,illustre,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Polynema,imitatrix,1,34.395342,-111.7632754,34.395342,-111.7632754,34.395342,-111.7632754,34.395342,-111.7632754,1,1,1
Mymaridae,Polynema,inconsuetum,1,46.603354,1.8883335,46.603354,1.8883335,46.603354,1.8883335,46.603354,1.8883335,0,0,0
Mymaridae,Polynema,jassidarum,1,21.2160437,-157.9752029,21.2160437,-157.9752029,21.2160437,-157.9752029,21.2160437,-157.9752029,0,0,0
Mymaridae,Polynema,kalatopense,1,31.9292352,77.1828462,31.9292352,77.1828462,31.9292352,77.1828462,31.9292352,77.1828462,0,0,0
Mymaridae,Polynema,kamathi,1,31.9292352,77.1828462,31.9292352,77.1828462,31.9292352,77.1828462,31.9292352,77.1828462,0,0,0
Mymaridae,Polynema,kressbachi,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Polynema,laetum,3,38.9597594,10.4234469,51.0834196,34.9249653,45.3427973,23.3447782333,45.9852129,24.6859225,0,0,0
Mymaridae,Polynema,lansi,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Polynema,latior,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Polynema,latipectoris,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Polynema,latipenne,1,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,51.0834196,10.4234469,0,0,0
Mymaridae,Polynema,latissimum,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
Mymaridae,Polynema,longicauda,1,54.7023545,-3.2765752,54.7023545,-3.2765752,54.7023545,-3.2765752,54.7023545,-3.2765752,0,0,0
Mymaridae,Polynema,longigaster,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Polynema,longior,1,52.0977181,19.0258159,52.0977181,19.0258159,52.0977181,19.0258159,52.0977181,19.0258159,0,0,0
Mymaridae,Polynema,longipectoris,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Polynema,longipennatum,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Polynema,longipes,8,27.7567667,-99.5120985,40.3270127,-75.4013314,36.6787925625,-86.6897527625,38.7262633,-86.2283506,2,4,6
Mymaridae,Polynema,longum,3,47.2000338,13.199959,59.6749712,19.0258159,52.9909077,15.5822111,52.0977181,14.5208584,0,0,0
Mymaridae,Polynema,loriger,1,12.7503486,122.7312101,12.7503486,122.7312101,12.7503486,122.7312101,12.7503486,122.7312101,0,0,0
Mymaridae,Polynema,lucidum,1,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,47.2000338,13.199959,0,0,0
Mymaridae,Polynema,luteolum,1,-34.9964962,-64.9672816,-34.9964962,-64.9672816,-34.9964962,-64.9672816,-34.9964962,-64.9672816,0,0,0
Mymaridae,Polynema,maculipes,2,27.7567667,-89.4339808,40.0796319,-81.4639834,33.9181993,-85.4489821,33.9181993,-85.4489821,0,0,0
Mymaridae,Polynema,magniceps,1,12.90447,-61.2765568,12.90447,-61.2765568,12.90447,-61.2765568,12.90447,-61.2765568,0,0,0
Mymaridae,Polynema,maidli,1,52.2379891,5.53460738162,52.2379891,5.53460738162,52.2379891,5.53460738162,52.2379891,5.53460738162,0,0,0
Mymaridae,Polynema,malkwitzi,2,51.0834196,10.4234469,52.0977181,19.0258159,51.59056885,14.7246314,51.59056885,14.7246314,0,0,0
