"family","genus","species","nbr_country","lat_min","lon_min","lat_max","lon_max","lat_mean","lon_mean","lat_median","lon_median","host_order","host_fam","host_spp","mode","eco"
"Eulophidae","Tetrastichus","sissoo",1,30.0417376,79.089691,30.0417376,79.089691,30.0417376,79.089691,30.0417376,79.089691,1,1,1,"sex","par"
"Eulophidae","Tetrastichus","sodalis",3,46.603354,1.8883335,59.6749712,19.4528646,51.6731591333,11.9540188333,48.7411522,14.5208584,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","solvae",1,28.5306525,-15.7464438,28.5306525,-15.7464438,28.5306525,-15.7464438,28.5306525,-15.7464438,1,1,1,"sex","par"
"Eulophidae","Tetrastichus","spassk",1,45.0819456,134.726645,45.0819456,134.726645,45.0819456,134.726645,45.0819456,134.726645,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","spirabilis",17,-21.9549805,-88.7600926,52.2368295,87.6855882,16.2124192941,-9.83444517059,15.0000001,-60.9750359,1,1,3,"sex","par"
"Eulophidae","Tetrastichus","sringericus",1,14.5203896,75.7223521,14.5203896,75.7223521,14.5203896,75.7223521,14.5203896,75.7223521,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","stom",1,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","storozhevae",1,45.0819456,134.726645,45.0819456,134.726645,45.0819456,134.726645,45.0819456,134.726645,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","stylatus",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","subviridis",1,45.0819456,134.726645,45.0819456,134.726645,45.0819456,134.726645,45.0819456,134.726645,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","sugitamabae",1,36.5748441,139.2394179,36.5748441,139.2394179,36.5748441,139.2394179,36.5748441,139.2394179,1,1,1,"sex","par"
"Eulophidae","Tetrastichus","sumatus",1,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","sutschanus",1,45.0819456,134.726645,45.0819456,134.726645,45.0819456,134.726645,45.0819456,134.726645,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","swaedicola",1,-34.9964962,-64.9672816,-34.9964962,-64.9672816,-34.9964962,-64.9672816,-34.9964962,-64.9672816,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","tachos",2,52.7954791,-0.540240236617,59.6749712,14.5208584,56.23522515,6.99030908169,56.23522515,6.99030908169,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","taibaishanensis",1,36,109,36,109,36,109,36,109,1,1,1,"sex","par"
"Eulophidae","Tetrastichus","taiga",1,45.0819456,134.726645,45.0819456,134.726645,45.0819456,134.726645,45.0819456,134.726645,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","tamaricicola",1,47.286747,28.5110236,47.286747,28.5110236,47.286747,28.5110236,47.286747,28.5110236,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","tanjorensis",1,10.9094334,78.3665347,10.9094334,78.3665347,10.9094334,78.3665347,10.9094334,78.3665347,1,1,1,"sex","par"
"Eulophidae","Tetrastichus","tanus",1,2.3926225,113.646867,2.3926225,113.646867,2.3926225,113.646867,2.3926225,113.646867,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","taprobanensis",2,7.878,76.5119752,10.3529588,80.7038245875,9.1154794,78.6078998937,9.1154794,78.6078998937,1,1,1,"sex","par"
"Eulophidae","Tetrastichus","tauricus",1,49.4871968,31.2718321,49.4871968,31.2718321,49.4871968,31.2718321,49.4871968,31.2718321,1,1,1,"sex","par"
"Eulophidae","Tetrastichus","taylori",1,-18.1239695,179.0122737,-18.1239695,179.0122737,-18.1239695,179.0122737,-18.1239695,179.0122737,1,1,2,"sex","par"
"Eulophidae","Tetrastichus","tchegdomyn",1,51.6312684,136.121524,51.6312684,136.121524,51.6312684,136.121524,51.6312684,136.121524,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","telon",12,24,-0.540240236617,59.6749712,109,47.4356863333,35.2121756803,50.3983698,20.08043845,1,2,3,"sex","par"
"Eulophidae","Tetrastichus","temporalis",3,49.8167003,-0.540240236617,59.6749712,15.4749544,54.0957168667,9.81852418779,52.7954791,14.5208584,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","terney",1,45.0819456,134.726645,45.0819456,134.726645,45.0819456,134.726645,45.0819456,134.726645,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","tertius",1,49.4871968,31.2718321,49.4871968,31.2718321,49.4871968,31.2718321,49.4871968,31.2718321,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","testaceus",1,8.3676771,49.083416,8.3676771,49.083416,8.3676771,49.083416,8.3676771,49.083416,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","thalaparicus",1,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","thekmenevae",1,47.2286086,65.2093197,47.2286086,65.2093197,47.2286086,65.2093197,47.2286086,65.2093197,1,1,1,"sex","par"
"Eulophidae","Tetrastichus","theoi",1,46.603354,1.8883335,46.603354,1.8883335,46.603354,1.8883335,46.603354,1.8883335,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","thetisae",2,14.5203896,74.0855134,15.3004543,75.7223521,14.91042195,74.90393275,14.91042195,74.90393275,1,1,2,"sex","par"
"Eulophidae","Tetrastichus","thonicus",1,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","thoracicus",1,48.0000047,127.999992,48.0000047,127.999992,48.0000047,127.999992,48.0000047,127.999992,1,1,2,"sex","par"
"Eulophidae","Tetrastichus","tibialis",7,37.1232245,-93.3122704,50.0000002,-72.0323659,41.3317514714,-80.0094517429,40.7305991,-78.492772,3,5,6,"sex","par"
"Eulophidae","Tetrastichus","tipicus",1,45.0819456,134.726645,45.0819456,134.726645,45.0819456,134.726645,45.0819456,134.726645,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","tonkoui",3,-18.9249603,-5.5679457,7.9897371,46.4416422,-4.63888583333,21.5653200333,-2.9814343,23.8222636,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","tortricis",2,41.6809707,31.2718321,49.4871968,44.0287382,45.58408375,37.65028515,45.58408375,37.65028515,1,1,1,"sex","par"
"Eulophidae","Tetrastichus","translaticius",1,45.0819456,134.726645,45.0819456,134.726645,45.0819456,134.726645,45.0819456,134.726645,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","triozai",1,30.0417376,79.089691,30.0417376,79.089691,30.0417376,79.089691,30.0417376,79.089691,1,1,1,"sex","par"
"Eulophidae","Tetrastichus","trisetae",1,-18.9249603,46.4416422,-18.9249603,46.4416422,-18.9249603,46.4416422,-18.9249603,46.4416422,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","trisulcatus",13,27.7567667,-97,55.0000001,-66.7499999,43.0399451385,-80.7034239231,41.7962409,-80.8408414,1,2,4,"sex","par"
"Eulophidae","Tetrastichus","trjapitzini",1,45.0819456,134.726645,45.0819456,134.726645,45.0819456,134.726645,45.0819456,134.726645,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","tunicus",1,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,1,1,1,"sex","par"
"Eulophidae","Tetrastichus","turanicus",2,41.32373,63.9528098,41.5089324,74.724091,41.4163312,69.3384504,41.4163312,69.3384504,2,2,5,"sex","par"
"Eulophidae","Tetrastichus","tyrtaeus",1,52.7954791,-0.540240236617,52.7954791,-0.540240236617,52.7954791,-0.540240236617,52.7954791,-0.540240236617,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","ukrainensis",1,49.4871968,31.2718321,49.4871968,31.2718321,49.4871968,31.2718321,49.4871968,31.2718321,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","ulmi",7,42.6073975,-0.540240236617,59.9393657,30.3153628,49.5824064714,17.4202778948,49.8167003,19.0258159,1,2,8,"sex","par"
"Eulophidae","Tetrastichus","umae",1,14.5203896,75.7223521,14.5203896,75.7223521,14.5203896,75.7223521,14.5203896,75.7223521,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","uniarticulata",1,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","unicolor",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","urgal",1,51.6312684,136.121524,51.6312684,136.121524,51.6312684,136.121524,51.6312684,136.121524,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","urkaltus",1,51.6312684,136.121524,51.6312684,136.121524,51.6312684,136.121524,51.6312684,136.121524,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","urundiensis",2,-3.3634356,29.8870575,-1.964663,30.0644358,-2.6640493,29.97574665,-2.6640493,29.97574665,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","urvilleae",1,-34.9964962,-64.9672816,-34.9964962,-64.9672816,-34.9964962,-64.9672816,-34.9964962,-64.9672816,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","ussuriensis",1,45.0819456,134.726645,45.0819456,134.726645,45.0819456,134.726645,45.0819456,134.726645,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","uttaranchalicus",1,30.0417376,79.089691,30.0417376,79.089691,30.0417376,79.089691,30.0417376,79.089691,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","vadanatus",1,2.3926225,113.646867,2.3926225,113.646867,2.3926225,113.646867,2.3926225,113.646867,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","varius",1,47.1878186,47.608851,47.1878186,47.608851,47.1878186,47.608851,47.1878186,47.608851,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","vayalicus",1,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","violaceus",3,47.1817585,19.5060937,49.4871968,31.2718321,47.9852341,26.4296498,47.286747,28.5110236,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","voalokae",1,-18.9249603,46.4416422,-18.9249603,46.4416422,-18.9249603,46.4416422,-18.9249603,46.4416422,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","wakicus",1,2.3926225,113.646867,2.3926225,113.646867,2.3926225,113.646867,2.3926225,113.646867,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","xania",1,47.2286086,65.2093197,47.2286086,65.2093197,47.2286086,65.2093197,47.2286086,65.2093197,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","xylebororum",1,-6.3472901,106.779011,-6.3472901,106.779011,-6.3472901,106.779011,-6.3472901,106.779011,1,1,3,"sex","par"
"Eulophidae","Tetrastichus","yangi",1,36,109,36,109,36,109,36,109,1,1,1,"sex","par"
"Eulophidae","Tetrastichus","yapensis",1,5.5600565,150.1982846,5.5600565,150.1982846,5.5600565,150.1982846,5.5600565,150.1982846,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","zalae",1,-18.9249603,46.4416422,-18.9249603,46.4416422,-18.9249603,46.4416422,-18.9249603,46.4416422,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","zekioezeri",1,4.6125522,13.1535811,4.6125522,13.1535811,4.6125522,13.1535811,4.6125522,13.1535811,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","zeyae",1,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,0,0,0,"sex","par"
"Eulophidae","Tetrastichus","zygophylli",1,39.3763807,59.3924609,39.3763807,59.3924609,39.3763807,59.3924609,39.3763807,59.3924609,1,1,1,"sex","par"
"Eupelmidae","Anastatus","absonus",1,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,0,0,0,"sex","par"
"Eupelmidae","Anastatus","acherontiae",5,10.3529588,75.5004841,31.9292352,78.3665347,22.55453326,76.9567558,28.6517178,77.1828462,2,2,2,"sex","par"
"Eupelmidae","Anastatus","aereicorpus",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,1,1,1,"sex","par"
"Eupelmidae","Anastatus","alaredactus",1,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,0,0,0,"sex","par"
"Eupelmidae","Anastatus","alboclavus",1,12.90447,-61.2765568,12.90447,-61.2765568,12.90447,-61.2765568,12.90447,-61.2765568,0,0,0,"sex","par"
"Eupelmidae","Anastatus","ali",1,7.9897371,-5.5679457,7.9897371,-5.5679457,7.9897371,-5.5679457,7.9897371,-5.5679457,0,0,0,"sex","par"
"Eupelmidae","Anastatus","aliberti",4,7.9897371,-14.4529611,14.4750607,7.9999721,10.023715525,-3.275240425,8.81503215,-3.32398635,1,3,7,"sex","par"
"Eupelmidae","Anastatus","amarus",4,23.4559809,77.2219388,28.6517178,85.906508,26.2205294,82.310960725,26.38720945,83.05769805,3,3,3,"sex","par"
"Eupelmidae","Anastatus","angustifrons",0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"sex","par"
"Eupelmidae","Anastatus","antestiae",5,-6.5247122,13.1535811,4.6125522,38.4313975,-0.38365412,28.68234876,1.4419683,32.2166578,1,1,5,"sex","par"
"Eupelmidae","Anastatus","apantelesi",3,2.0000003,-14.4529611,14.4750607,15.9999997,7.0292044,4.90020656667,4.6125522,13.1535811,2,4,8,"sex","par"
"Eupelmidae","Anastatus","apterus",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eupelmidae","Anastatus","aristoteleus",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,1,1,1,"sex","par"
"Eupelmidae","Anastatus","ashmeadi",1,42.3788774,-72.0323659,42.3788774,-72.0323659,42.3788774,-72.0323659,42.3788774,-72.0323659,1,1,1,"sex","par"
"Eupelmidae","Anastatus","atriflagellum",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,1,1,1,"sex","par"
"Eupelmidae","Anastatus","auriceps",3,-34.9964962,-64.9672816,-12.2115008,-47.8823171,-21.0004668333,-56.1404177667,-15.7934035,-55.5716546,1,1,1,"sex","par"
"Eupelmidae","Anastatus","aurifrons",1,12.90447,-61.2765568,12.90447,-61.2765568,12.90447,-61.2765568,12.90447,-61.2765568,0,0,0,"sex","par"
"Eupelmidae","Anastatus","axiagasti",1,-9.7354343,162.8288542,-9.7354343,162.8288542,-9.7354343,162.8288542,-9.7354343,162.8288542,1,2,2,"sex","par"
"Eupelmidae","Anastatus","bangalorensis",2,10.3529588,75.7223521,14.5203896,76.5119752,12.4366742,76.11716365,12.4366742,76.11716365,1,1,2,"sex","par"
"Eupelmidae","Anastatus","basalis",2,-34.9964962,-64.9672816,-12.2115008,-55.5716546,-23.6039985,-60.2694681,-23.6039985,-60.2694681,0,0,0,"sex","par"
"Eupelmidae","Anastatus","bernardi",2,40.0028028,-4.0031039,46.603354,1.8883335,43.3030784,-1.0573852,43.3030784,-1.0573852,0,0,0,"sex","par"
"Eupelmidae","Anastatus","bifasciatus",35,1.4419683,-100.4458824,59.6749712,139.2394179,40.6824664586,34.2394988633,42.6073975,25.4856617,4,15,34,"sex","par"
"Eupelmidae","Anastatus","biproruli",3,-36.5986095,144.4588889,-21.9182855,147.2869493,-30.1309594667,145.474614467,-31.8759834,144.6780052,1,1,2,"sex","par"
"Eupelmidae","Anastatus","blattidifurax",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eupelmidae","Anastatus","bombax",1,-19.85161,133.2303375,-19.85161,133.2303375,-19.85161,133.2303375,-19.85161,133.2303375,0,0,0,"sex","par"
"Eupelmidae","Anastatus","borsanii",1,-34.9964962,-64.9672816,-34.9964962,-64.9672816,-34.9964962,-64.9672816,-34.9964962,-64.9672816,1,1,1,"sex","par"
"Eupelmidae","Anastatus","bostrychidi",1,14.4750607,-14.4529611,14.4750607,-14.4529611,14.4750607,-14.4529611,14.4750607,-14.4529611,1,1,1,"sex","par"
"Eupelmidae","Anastatus","brevicaudus",1,33.0000866,64.9998468,33.0000866,64.9998468,33.0000866,64.9998468,33.0000866,64.9998468,0,0,0,"sex","par"
"Eupelmidae","Anastatus","brevipennis",1,36.5748441,139.2394179,36.5748441,139.2394179,36.5748441,139.2394179,36.5748441,139.2394179,0,0,0,"sex","par"
"Eupelmidae","Anastatus","capensis",1,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,-28.8166235,24.991639,0,0,0,"sex","par"
"Eupelmidae","Anastatus","catalonicus",4,28.5306525,-15.7464438,51.0834196,24.6859225,43.05065975,5.312814775,46.29428345,6.1558902,2,2,2,"sex","par"
"Eupelmidae","Anastatus","catamarcensis",1,-34.9964962,-64.9672816,-34.9964962,-64.9672816,-34.9964962,-64.9672816,-34.9964962,-64.9672816,0,0,0,"sex","par"
"Eupelmidae","Anastatus","charitos",2,-34.9964962,-64.9672816,-24.4842186,-51.8148871,-29.7403574,-58.39108435,-29.7403574,-58.39108435,2,2,2,"sex","par"
"Eupelmidae","Anastatus","clavatus",1,27.7567667,-81.4639834,27.7567667,-81.4639834,27.7567667,-81.4639834,27.7567667,-81.4639834,0,0,0,"sex","par"
"Eupelmidae","Anastatus","colemani",7,2.3923759,75.7223521,35.000074,120.9820179,19.9386613143,94.2405999429,23.9739374,85.906508,2,3,8,"sex","par"
"Eupelmidae","Anastatus","coreophagus",2,-34.9964962,-64.9672816,-8.4127482,-38.3087922,-21.7046222,-51.6380369,-21.7046222,-51.6380369,2,3,3,"sex","par"
"Eupelmidae","Anastatus","crassicornis",1,-4.6574976,55.4540146,-4.6574976,55.4540146,-4.6574976,55.4540146,-4.6574976,55.4540146,0,0,0,"sex","par"
"Eupelmidae","Anastatus","crosi",1,28.0000272,2.9999825,28.0000272,2.9999825,28.0000272,2.9999825,28.0000272,2.9999825,0,0,0,"sex","par"
"Eupelmidae","Anastatus","cuspidiatus",2,10.3529588,76.5119752,27.1303344,80.859666,18.7416466,78.6858206,18.7416466,78.6858206,0,0,0,"sex","par"
"Eupelmidae","Anastatus","dagatiguyi",1,7.9897371,-5.5679457,7.9897371,-5.5679457,7.9897371,-5.5679457,7.9897371,-5.5679457,0,0,0,"sex","par"
"Eupelmidae","Anastatus","dasyni",4,-9.7354343,76.5119752,10.3529588,162.8288542,-0.834347425,114.741758575,-1.9774571,109.81310245,1,2,9,"sex","par"
"Eupelmidae","Anastatus","dendrolimus",2,35.3985008,125.9816054,42.9995032,127.937111,39.199002,126.9593582,39.199002,126.9593582,1,1,1,"sex","par"
"Eupelmidae","Anastatus","dexingensis",1,28,116,28,116,28,116,28,116,1,1,1,"sex","par"
"Eupelmidae","Anastatus","dipterae",1,4.6125522,13.1535811,4.6125522,13.1535811,4.6125522,13.1535811,4.6125522,13.1535811,0,0,0,"sex","par"
"Eupelmidae","Anastatus","diversus",1,23.0131338,-80.8328747,23.0131338,-80.8328747,23.0131338,-80.8328747,23.0131338,-80.8328747,1,1,2,"sex","par"
"Eupelmidae","Anastatus","dives",1,26.8234472,18.1236723,26.8234472,18.1236723,26.8234472,18.1236723,26.8234472,18.1236723,0,0,0,"sex","par"
"Eupelmidae","Anastatus","dlabolai",1,32.9407496,52.9471344,32.9407496,52.9471344,32.9407496,52.9471344,32.9407496,52.9471344,0,0,0,"sex","par"
"Eupelmidae","Anastatus","dodone",1,-25.2303004,121.0187246,-25.2303004,121.0187246,-25.2303004,121.0187246,-25.2303004,121.0187246,0,0,0,"sex","par"
"Eupelmidae","Anastatus","donius",1,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,10.3529588,76.5119752,0,0,0,"sex","par"
"Eupelmidae","Anastatus","drassi",1,38.7604815,-92.5617874,38.7604815,-92.5617874,38.7604815,-92.5617874,38.7604815,-92.5617874,0,0,0,"sex","par"
"Eupelmidae","Anastatus","echidna",1,7.878,80.7038245875,7.878,80.7038245875,7.878,80.7038245875,7.878,80.7038245875,0,0,0,"sex","par"
"Eupelmidae","Anastatus","eurycanthae",1,-4.9999999,150,-4.9999999,150,-4.9999999,150,-4.9999999,150,1,1,1,"sex","par"
"Eupelmidae","Anastatus","excavatus",2,-34.9964962,-64.9672816,-24.4842186,-51.8148871,-29.7403574,-58.39108435,-29.7403574,-58.39108435,2,2,3,"sex","par"
"Eupelmidae","Anastatus","extraordinarius",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eupelmidae","Anastatus","ferrierei",1,28.0000272,2.9999825,28.0000272,2.9999825,28.0000272,2.9999825,28.0000272,2.9999825,0,0,0,"sex","par"
"Eupelmidae","Anastatus","flavipes",3,28,116,48.0000047,127.999992,37.3333349333,120.9999973,36.0000001,118.9999999,1,1,4,"sex","par"
"Eupelmidae","Anastatus","flavithorax",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eupelmidae","Anastatus","floridanus",2,24.7736546,-81.4639834,27.7567667,-78.0000546,26.26521065,-79.732019,26.26521065,-79.732019,1,1,1,"sex","par"
"Eupelmidae","Anastatus","formosanus",1,23.9739374,120.9820179,23.9739374,120.9820179,23.9739374,120.9820179,23.9739374,120.9820179,0,0,0,"sex","par"
"Eupelmidae","Anastatus","fuligispina",1,-31.8759834,147.2869493,-31.8759834,147.2869493,-31.8759834,147.2869493,-31.8759834,147.2869493,1,1,1,"sex","par"
"Eupelmidae","Anastatus","fulloi",1,28,116,28,116,28,116,28,116,2,2,2,"sex","par"
"Eupelmidae","Anastatus","furnissi",2,10.2735633,-120.7372569,43.9792797,-84.0739101,27.1264215,-102.4055835,27.1264215,-102.4055835,1,1,3,"sex","par"
"Eupelmidae","Anastatus","gemmarii",1,27.7567667,-81.4639834,27.7567667,-81.4639834,27.7567667,-81.4639834,27.7567667,-81.4639834,1,1,1,"sex","par"
"Eupelmidae","Anastatus","gibboni",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eupelmidae","Anastatus","giottini",1,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,-21.9182855,144.4588889,0,0,0,"sex","par"
"Eupelmidae","Anastatus","giraudi",9,28.5306525,-15.7464438,59.6749712,28.5110236,47.2310865889,13.5949613556,47.286747,15.4749544,0,0,0,"sex","par"
"Eupelmidae","Anastatus","goethei",2,-21.9182855,133.2303375,-19.85161,144.4588889,-20.88494775,138.8446132,-20.88494775,138.8446132,0,0,0,"sex","par"
"Eupelmidae","Anastatus","gratidiae",1,14.4750607,-14.4529611,14.4750607,-14.4529611,14.4750607,-14.4529611,14.4750607,-14.4529611,1,2,2,"sex","par"
